time_days,temperature_k,humidity,wind_speed_m_s,dust_thickness,pce_with_environment,etr_with_environment
2.486813e+02,2.839168e+02,3.123916e-01,3.868064e+00,2.586552e-01,1.673387e-01,8.859107e-01
2.496841e+02,2.838459e+02,3.136158e-01,4.065459e+00,2.763157e-01,1.671588e-01,8.849582e-01
2.506868e+02,2.837778e+02,3.148955e-01,3.956497e+00,2.947347e-01,1.669711e-01,8.839649e-01
2.516896e+02,2.837124e+02,3.162304e-01,3.494066e+00,3.142296e-01,1.667725e-01,8.829135e-01
2.526923e+02,2.836498e+02,3.176200e-01,4.638488e+00,3.285049e-01,1.666272e-01,8.821439e-01
2.536951e+02,2.835900e+02,3.190640e-01,3.614201e+00,3.498495e-01,1.664097e-01,8.809928e-01
2.546978e+02,2.835330e+02,3.205619e-01,3.102610e+00,3.696263e-01,1.662083e-01,8.799263e-01
2.557005e+02,2.834788e+02,3.221132e-01,3.707430e+00,3.852000e-01,1.660497e-01,8.790868e-01
2.567033e+02,2.834275e+02,3.237176e-01,4.474001e+00,3.998544e-01,1.659005e-01,8.782969e-01
2.577060e+02,2.833790e+02,3.253744e-01,3.606068e+00,4.210182e-01,1.656850e-01,8.771557e-01
2.587088e+02,2.833333e+02,3.270833e-01,4.501025e+00,4.347178e-01,1.655455e-01,8.764175e-01
2.597115e+02,2.832906e+02,3.288437e-01,3.042931e+00,4.587390e-01,1.653008e-01,8.751221e-01
2.607143e+02,2.832507e+02,3.306552e-01,3.424004e+00,4.744930e-01,1.651405e-01,8.742730e-01
2.617170e+02,2.832138e+02,3.325170e-01,3.276595e+00,4.926475e-01,1.649556e-01,8.732944e-01
2.627198e+02,2.831797e+02,3.344288e-01,4.737573e+00,5.026349e-01,1.648541e-01,8.727568e-01
2.637225e+02,2.831486e+02,3.363899e-01,3.080618e+00,5.283818e-01,1.645918e-01,8.713684e-01
2.647253e+02,2.831204e+02,3.383998e-01,3.631601e+00,5.426633e-01,1.644465e-01,8.705990e-01
2.657280e+02,2.830952e+02,3.404578e-01,4.596873e+00,5.544020e-01,1.643271e-01,8.699670e-01
2.667308e+02,2.830729e+02,3.425633e-01,3.395905e+00,5.781882e-01,1.640849e-01,8.686845e-01
2.677335e+02,2.830536e+02,3.447158e-01,4.065728e+00,5.912341e-01,1.639521e-01,8.679820e-01
2.687363e+02,2.830372e+02,3.469145e-01,3.066591e+00,6.141783e-01,1.637185e-01,8.667450e-01
2.697390e+02,2.830238e+02,3.491588e-01,3.165807e+00,6.304917e-01,1.635525e-01,8.658661e-01
2.707418e+02,2.830134e+02,3.514481e-01,4.174109e+00,1.922556e-01,1.680224e-01,8.895305e-01
2.717445e+02,2.830060e+02,3.537816e-01,4.337567e+00,2.103249e-01,1.678385e-01,8.885570e-01
2.727473e+02,2.830015e+02,3.561587e-01,3.499091e+00,2.305597e-01,1.676326e-01,8.874665e-01
2.737500e+02,2.830000e+02,3.585786e-01,4.671571e+00,2.460479e-01,1.674750e-01,8.866323e-01
2.747527e+02,2.830015e+02,3.610407e-01,3.388311e+00,2.675625e-01,1.672560e-01,8.854728e-01
2.757555e+02,2.830060e+02,3.635442e-01,3.245943e+00,2.862331e-01,1.670660e-01,8.844669e-01
2.767582e+02,2.830134e+02,3.660884e-01,3.217207e+00,9.136108e-02,1.690539e-01,8.949914e-01
2.777610e+02,2.830238e+02,3.686724e-01,4.635179e+00,1.088086e-01,1.688764e-01,8.940516e-01
2.787637e+02,2.830372e+02,3.712956e-01,4.577887e+00,1.275405e-01,1.686858e-01,8.930425e-01
2.797665e+02,2.830536e+02,3.739571e-01,4.600549e+00,1.461023e-01,1.684969e-01,8.920426e-01
2.807692e+02,2.830729e+02,3.766562e-01,4.387015e+00,1.649705e-01,1.683050e-01,8.910262e-01
2.817720e+02,2.830952e+02,3.793921e-01,4.018723e+00,1.841291e-01,1.681100e-01,8.899942e-01
2.827747e+02,2.831204e+02,3.821638e-01,4.606926e+00,2.014165e-01,1.679342e-01,8.890632e-01
2.837775e+02,2.831486e+02,3.849707e-01,4.109657e+00,2.208057e-01,1.677369e-01,8.880187e-01
2.847802e+02,2.831797e+02,3.878119e-01,3.796741e+00,2.398666e-01,1.675429e-01,8.869920e-01
2.857830e+02,2.832138e+02,3.906864e-01,4.332407e+00,2.567828e-01,1.673709e-01,8.860812e-01
2.867857e+02,2.832507e+02,3.935936e-01,4.568347e+00,2.742598e-01,1.671931e-01,8.851400e-01
2.877885e+02,2.832906e+02,3.965324e-01,3.435951e+00,8.867944e-02,1.690864e-01,8.951634e-01
2.887912e+02,2.833333e+02,3.995021e-01,4.291361e+00,1.067323e-01,1.689028e-01,8.941913e-01
2.897940e+02,2.833790e+02,4.025017e-01,3.792609e+00,1.260926e-01,1.687058e-01,8.931486e-01
2.907967e+02,2.834275e+02,4.055304e-01,4.400456e+00,4.318984e-02,1.695519e-01,8.976278e-01
2.917995e+02,2.834788e+02,4.085872e-01,3.455759e+00,6.274604e-02,1.693530e-01,8.965746e-01
2.928022e+02,2.835330e+02,4.116713e-01,4.372757e+00,8.106889e-02,1.691666e-01,8.955880e-01
2.938049e+02,2.835900e+02,4.147817e-01,3.254675e+00,1.010120e-01,1.689637e-01,8.945138e-01
2.948077e+02,2.836498e+02,4.179174e-01,3.303205e+00,1.199093e-01,1.687715e-01,8.934962e-01
2.958104e+02,2.837124e+02,4.210777e-01,4.895248e+00,1.365879e-01,1.686019e-01,8.925984e-01
2.968132e+02,2.837778e+02,4.242614e-01,3.163966e+00,1.577944e-01,1.683862e-01,8.914562e-01
2.978159e+02,2.838459e+02,4.274677e-01,4.522329e+00,1.741585e-01,1.682198e-01,8.905754e-01
2.988187e+02,2.839168e+02,4.306956e-01,3.289405e+00,1.949666e-01,1.680081e-01,8.894546e-01
2.998214e+02,2.839903e+02,4.339442e-01,3.685186e+00,2.126961e-01,1.678278e-01,8.885001e-01
3.008242e+02,2.840665e+02,4.372124e-01,3.475150e+00,2.316076e-01,1.676355e-01,8.874818e-01
3.018269e+02,2.841454e+02,4.404994e-01,4.893669e+00,7.394305e-02,1.692442e-01,8.959986e-01
3.028297e+02,2.842270e+02,4.438041e-01,3.010487e+00,9.445421e-02,1.690355e-01,8.948939e-01
3.038324e+02,2.843111e+02,4.471255e-01,4.834156e+00,1.114325e-01,1.688629e-01,8.939801e-01
3.048352e+02,2.843979e+02,4.504627e-01,3.549316e+00,1.317245e-01,1.686563e-01,8.928865e-01
3.058379e+02,2.844872e+02,4.538146e-01,4.330083e+00,1.493297e-01,1.684762e-01,8.919328e-01
3.068407e+02,2.845790e+02,4.571803e-01,3.944482e+00,1.685335e-01,1.682798e-01,8.908928e-01
3.078434e+02,2.846733e+02,4.605588e-01,4.598345e+00,1.858665e-01,1.681024e-01,8.899538e-01
3.088462e+02,2.847702e+02,4.639490e-01,3.832928e+00,2.057934e-01,1.678986e-01,8.888748e-01
3.098489e+02,2.848694e+02,4.673499e-01,4.365808e+00,2.230265e-01,1.677222e-01,8.879412e-01
3.108516e+02,2.849711e+02,4.707606e-01,3.992377e+00,2.421827e-01,1.675263e-01,8.869037e-01
3.118544e+02,2.850752e+02,4.741800e-01,4.639681e+00,2.587509e-01,1.673567e-01,8.860060e-01
3.128571e+02,2.851817e+02,4.776071e-01,4.683355e+00,2.766883e-01,1.671732e-01,8.850344e-01
3.138599e+02,2.852905e+02,4.810409e-01,3.978603e+00,2.967505e-01,1.669680e-01,8.839480e-01
3.148626e+02,2.854015e+02,4.844803e-01,3.091700e+00,3.175876e-01,1.667549e-01,8.828198e-01
3.158654e+02,2.855149e+02,4.879243e-01,3.945999e+00,3.328526e-01,1.665986e-01,8.819925e-01
3.168681e+02,2.856305e+02,4.913719e-01,3.207299e+00,3.533479e-01,1.663890e-01,8.808828e-01
3.178709e+02,2.857482e+02,4.948221e-01,4.959988e+00,3.648522e-01,1.662711e-01,8.802585e-01
3.188736e+02,2.858682e+02,4.982739e-01,3.121743e+00,3.895199e-01,1.660189e-01,8.789235e-01
3.198764e+02,2.859902e+02,5.017261e-01,3.118150e+00,4.073617e-01,1.658363e-01,8.779570e-01
3.208791e+02,2.861144e+02,5.051779e-01,4.777765e+00,4.181212e-01,1.657260e-01,8.773730e-01
3.218819e+02,2.862406e+02,5.086281e-01,4.773723e+00,4.355332e-01,1.655479e-01,8.764298e-01
3.228846e+02,2.863688e+02,5.120757e-01,3.467414e+00,4.588133e-01,1.653098e-01,8.751698e-01
3.238874e+02,2.864990e+02,5.155197e-01,3.540040e+00,4.759507e-01,1.651345e-01,8.742414e-01
3.248901e+02,2.866311e+02,5.189591e-01,4.540763e+00,4.884388e-01,1.650065e-01,8.735641e-01
3.258929e+02,2.867651e+02,5.223929e-01,3.413624e+00,5.113282e-01,1.647725e-01,8.723251e-01
3.268956e+02,2.869010e+02,5.258200e-01,3.790067e+00,5.266255e-01,1.646159e-01,8.714961e-01
3.278984e+02,2.870387e+02,5.292394e-01,3.728672e+00,5.441091e-01,1.644371e-01,8.705491e-01
3.289011e+02,2.871781e+02,5.326501e-01,3.649329e+00,5.616462e-01,1.642576e-01,8.695992e-01
3.299038e+02,2.873194e+02,5.360510e-01,4.482693e+00,5.738804e-01,1.641323e-01,8.689357e-01
3.309066e+02,2.874623e+02,5.394412e-01,4.529983e+00,5.904288e-01,1.639630e-01,8.680392e-01
3.319093e+02,2.876068e+02,5.428197e-01,3.988587e+00,6.104775e-01,1.637579e-01,8.669537e-01
3.329121e+02,2.877530e+02,5.461854e-01,4.571440e+00,6.236082e-01,1.636235e-01,8.662418e-01
3.339148e+02,2.879007e+02,5.495373e-01,3.106826e+00,6.496659e-01,1.633571e-01,8.648320e-01
3.349176e+02,2.880499e+02,5.528745e-01,4.081239e+00,6.599929e-01,1.632513e-01,8.642715e-01
3.359203e+02,2.882006e+02,5.561959e-01,4.343836e+00,6.747788e-01,1.630999e-01,8.634702e-01
3.369231e+02,2.883528e+02,5.595006e-01,3.624265e+00,6.962214e-01,1.628807e-01,8.623096e-01
3.379258e+02,2.885063e+02,5.627876e-01,3.335374e+00,7.147866e-01,1.626908e-01,8.613044e-01
3.389286e+02,2.886612e+02,5.660558e-01,3.837259e+00,7.276104e-01,1.625595e-01,8.606091e-01
3.399313e+02,2.888173e+02,5.693044e-01,3.934432e+00,7.432245e-01,1.623997e-01,8.597633e-01
3.409341e+02,2.889747e+02,5.725323e-01,4.976287e+00,2.254825e-01,1.676795e-01,8.877152e-01
3.419368e+02,2.891333e+02,5.757386e-01,4.648084e+00,2.444105e-01,1.674860e-01,8.866903e-01
3.429396e+02,2.892931e+02,5.789223e-01,3.065264e+00,2.667129e-01,1.672580e-01,8.854833e-01
3.439423e+02,2.894540e+02,5.820826e-01,3.144980e+00,2.848152e-01,1.670728e-01,8.845031e-01
3.449451e+02,2.896159e+02,5.852183e-01,3.695824e+00,3.013919e-01,1.669032e-01,8.836053e-01
3.459478e+02,2.897788e+02,5.883287e-01,3.994271e+00,3.185087e-01,1.667281e-01,8.826784e-01
3.469505e+02,2.899427e+02,5.914128e-01,3.267870e+00,3.389044e-01,1.665196e-01,8.815745e-01
3.479533e+02,2.901075e+02,5.944696e-01,3.345493e+00,3.566288e-01,1.663384e-01,8.806148e-01
3.489560e+02,2.902731e+02,5.974983e-01,4.724570e+00,3.694145e-01,1.662075e-01,8.799218e-01
3.499588e+02,2.904396e+02,6.004979e-01,3.025249e+00,3.936467e-01,1.659598e-01,8.786108e-01
3.509615e+02,2.906068e+02,6.034676e-01,3.973567e+00,4.075925e-01,1.658171e-01,8.778553e-01
3.519643e+02,2.907748e+02,6.064064e-01,4.259468e+00,4.239691e-01,1.656496e-01,8.769685e-01
3.529670e+02,2.909434e+02,6.093136e-01,3.901294e+00,4.430232e-01,1.654548e-01,8.759372e-01
3.539698e+02,2.911126e+02,6.121881e-01,3.835875e+00,4.607872e-01,1.652732e-01,8.749756e-01
3.549725e+02,2.912824e+02,6.150293e-01,4.203490e+00,4.764367e-01,1.651131e-01,8.741281e-01
3.559753e+02,2.914527e+02,6.178362e-01,3.481275e+00,4.972862e-01,1.649000e-01,8.730000e-01
3.569780e+02,2.916235e+02,6.206079e-01,4.902254e+00,5.073520e-01,1.647969e-01,8.724541e-01
3.579808e+02,2.917946e+02,6.233438e-01,4.173288e+00,5.282022e-01,1.645838e-01,8.713260e-01
3.589835e+02,2.919662e+02,6.260429e-01,3.381729e+00,5.496052e-01,1.643651e-01,8.701681e-01
3.599863e+02,2.921380e+02,6.287044e-01,4.296744e+00,5.615796e-01,1.642425e-01,8.695193e-01
3.609890e+02,2.923101e+02,6.313276e-01,3.791073e+00,5.814248e-01,1.640397e-01,8.684456e-01
3.619918e+02,2.924824e+02,6.339116e-01,3.430522e+00,6.005164e-01,1.638446e-01,8.674126e-01
3.629945e+02,2.926548e+02,6.364558e-01,3.452458e+00,6.173044e-01,1.636730e-01,8.665040e-01
3.639973e+02,2.928274e+02,6.389593e-01,4.575155e+00,6.270766e-01,1.635729e-01,8.659742e-01
3.650000e+02,2.930000e+02,6.414214e-01,3.801443e+00,6.486734e-01,1.633523e-01,8.648061e-01
