time_days,temperature_k,humidity,wind_speed_m_s,dust_thickness,pce_with_environment,etr_with_environment
2.486813e+02,2.839168e+02,3.123916e-01,4.595452e+00,3.351662e-01,1.665584e-01,8.817797e-01
2.496841e+02,2.838459e+02,3.136158e-01,3.339882e+00,3.573864e-01,1.663320e-01,8.805810e-01
2.506868e+02,2.837778e+02,3.148955e-01,3.724174e+00,3.738605e-01,1.661642e-01,8.796927e-01
2.516896e+02,2.837124e+02,3.162304e-01,4.108827e+00,1.170391e-01,1.687836e-01,8.935603e-01
2.526923e+02,2.836498e+02,3.176200e-01,3.175002e+00,1.370396e-01,1.685799e-01,8.924817e-01
2.536951e+02,2.835900e+02,3.190640e-01,3.309597e+00,1.556568e-01,1.683902e-01,8.914778e-01
2.546978e+02,2.835330e+02,3.205619e-01,3.941152e+00,1.732852e-01,1.682107e-01,8.905273e-01
2.557005e+02,2.834788e+02,3.221132e-01,4.548627e+00,1.906574e-01,1.680338e-01,8.895907e-01
2.567033e+02,2.834275e+02,3.237176e-01,3.834877e+00,2.105026e-01,1.678317e-01,8.885206e-01
2.577060e+02,2.833790e+02,3.253744e-01,4.845916e+00,2.266054e-01,1.676677e-01,8.876527e-01
2.587088e+02,2.833333e+02,3.270833e-01,3.360738e+00,2.484151e-01,1.674456e-01,8.864766e-01
2.597115e+02,2.832906e+02,3.288437e-01,3.833874e+00,2.655013e-01,1.672716e-01,8.855556e-01
2.607143e+02,2.832507e+02,3.306552e-01,3.261371e+00,2.853158e-01,1.670698e-01,8.844874e-01
2.617170e+02,2.832138e+02,3.325170e-01,3.217980e+00,3.036645e-01,1.668830e-01,8.834983e-01
2.627198e+02,2.831797e+02,3.344288e-01,4.978562e+00,3.162002e-01,1.667555e-01,8.828231e-01
2.637225e+02,2.831486e+02,3.363899e-01,4.931124e+00,3.341225e-01,1.665730e-01,8.818572e-01
2.647253e+02,2.831204e+02,3.383998e-01,3.970553e+00,3.552196e-01,1.663582e-01,8.807198e-01
2.657280e+02,2.830952e+02,3.404578e-01,4.044239e+00,3.727454e-01,1.661798e-01,8.797754e-01
2.667308e+02,2.830729e+02,3.425633e-01,4.297302e+00,3.894748e-01,1.660095e-01,8.788739e-01
2.677335e+02,2.830536e+02,3.447158e-01,3.211514e+00,4.115197e-01,1.657850e-01,8.776855e-01
2.687363e+02,2.830372e+02,3.469145e-01,4.806776e+00,4.224483e-01,1.656739e-01,8.770974e-01
2.697390e+02,2.830238e+02,3.491588e-01,3.927292e+00,4.437051e-01,1.654575e-01,8.759516e-01
2.707418e+02,2.830134e+02,3.514481e-01,4.150660e+00,4.601311e-01,1.652904e-01,8.750667e-01
2.717445e+02,2.830060e+02,3.537816e-01,3.955577e+00,4.784099e-01,1.651043e-01,8.740818e-01
2.727473e+02,2.830015e+02,3.561587e-01,3.523196e+00,4.978686e-01,1.649063e-01,8.730332e-01
2.737500e+02,2.830000e+02,3.585786e-01,3.156494e+00,5.170774e-01,1.647108e-01,8.719981e-01
2.747527e+02,2.830015e+02,3.610407e-01,4.646153e+00,5.264861e-01,1.646152e-01,8.714922e-01
2.757555e+02,2.830060e+02,3.635442e-01,4.650475e+00,5.434487e-01,1.644426e-01,8.705785e-01
2.767582e+02,2.830134e+02,3.660884e-01,3.256867e+00,5.682301e-01,1.641903e-01,8.692426e-01
2.777610e+02,2.830238e+02,3.686724e-01,4.818074e+00,5.762492e-01,1.641089e-01,8.688119e-01
2.787637e+02,2.830372e+02,3.712956e-01,4.863279e+00,5.927355e-01,1.639412e-01,8.679240e-01
2.797665e+02,2.830536e+02,3.739571e-01,4.727685e+00,6.102420e-01,1.637631e-01,8.669810e-01
2.807692e+02,2.830729e+02,3.766562e-01,3.051195e+00,6.374757e-01,1.634858e-01,8.655128e-01
2.817720e+02,2.830952e+02,3.793921e-01,3.815533e+00,6.493425e-01,1.633652e-01,8.648744e-01
2.827747e+02,2.831204e+02,3.821638e-01,3.032093e+00,6.712346e-01,1.631423e-01,8.636947e-01
2.837775e+02,2.831486e+02,3.849707e-01,4.530703e+00,6.777195e-01,1.630767e-01,8.633470e-01
2.847802e+02,2.831797e+02,3.878119e-01,4.349151e+00,6.953840e-01,1.628970e-01,8.623956e-01
2.857830e+02,2.832138e+02,3.906864e-01,4.600263e+00,7.099663e-01,1.627487e-01,8.616107e-01
2.867857e+02,2.832507e+02,3.935936e-01,4.604431e+00,7.261969e-01,1.625836e-01,8.607368e-01
2.877885e+02,2.832906e+02,3.965324e-01,3.550485e+00,7.502579e-01,1.623387e-01,8.594401e-01
2.887912e+02,2.833333e+02,3.995021e-01,3.074484e+00,7.702168e-01,1.621356e-01,8.583649e-01
2.897940e+02,2.833790e+02,4.025017e-01,4.864358e+00,7.725777e-01,1.621120e-01,8.582400e-01
2.907967e+02,2.834275e+02,4.055304e-01,3.213809e+00,8.016610e-01,1.618159e-01,8.566722e-01
2.917995e+02,2.834788e+02,4.085872e-01,3.268928e+00,8.173712e-01,1.616561e-01,8.558265e-01
2.928022e+02,2.835330e+02,4.116713e-01,3.983589e+00,8.275233e-01,1.615531e-01,8.552810e-01
2.938049e+02,2.835900e+02,4.147817e-01,4.554102e+00,8.386340e-01,1.614402e-01,8.546837e-01
2.948077e+02,2.836498e+02,4.179174e-01,4.173360e+00,8.576483e-01,1.612468e-01,8.536596e-01
2.958104e+02,2.837124e+02,4.210777e-01,4.070275e+00,8.743010e-01,1.610775e-01,8.527631e-01
2.968132e+02,2.837778e+02,4.242614e-01,4.578613e+00,8.854933e-01,1.609638e-01,8.521614e-01
2.978159e+02,2.838459e+02,4.274677e-01,3.353772e+00,9.121606e-01,1.606923e-01,8.507242e-01
2.988187e+02,2.839168e+02,4.306956e-01,3.479896e+00,9.266829e-01,1.605447e-01,8.499427e-01
2.998214e+02,2.839903e+02,4.339442e-01,4.843804e+00,9.295274e-01,1.605162e-01,8.497919e-01
3.008242e+02,2.840665e+02,4.372124e-01,3.413332e+00,9.584767e-01,1.602215e-01,8.482314e-01
3.018269e+02,2.841454e+02,4.404994e-01,3.679828e+00,9.713795e-01,1.600904e-01,8.475375e-01
3.028297e+02,2.842270e+02,4.438041e-01,3.178414e+00,9.917317e-01,1.598833e-01,8.464412e-01
3.038324e+02,2.843111e+02,4.471255e-01,3.022821e+00,1.008707e+00,1.597107e-01,8.455274e-01
3.048352e+02,2.843979e+02,4.504627e-01,3.453637e+00,1.019675e+00,1.595992e-01,8.449372e-01
3.058379e+02,2.844872e+02,4.538146e-01,4.470733e+00,1.024444e+00,1.595501e-01,8.446768e-01
3.068407e+02,2.845790e+02,4.571803e-01,3.263774e+00,1.052094e+00,1.592675e-01,8.431809e-01
3.078434e+02,2.846733e+02,4.605588e-01,3.618910e+00,1.063460e+00,1.591510e-01,8.425643e-01
3.088462e+02,2.847702e+02,4.639490e-01,3.308942e+00,1.081843e+00,1.589630e-01,8.415687e-01
3.098489e+02,2.848694e+02,4.673499e-01,4.009974e+00,1.089203e+00,1.588874e-01,8.411685e-01
3.108516e+02,2.849711e+02,4.707606e-01,4.705917e+00,3.289208e-01,1.666415e-01,8.822200e-01
3.118544e+02,2.850752e+02,4.741800e-01,3.184739e+00,3.519998e-01,1.664056e-01,8.809707e-01
3.128571e+02,2.851817e+02,4.776071e-01,3.803856e+00,3.676814e-01,1.662451e-01,8.801209e-01
3.138599e+02,2.852905e+02,4.810409e-01,3.619501e+00,3.861755e-01,1.660559e-01,8.791192e-01
3.148626e+02,2.854015e+02,4.844803e-01,3.388222e+00,4.048551e-01,1.658648e-01,8.781075e-01
3.158654e+02,2.855149e+02,4.879243e-01,4.121216e+00,4.194833e-01,1.657150e-01,8.773146e-01
3.168681e+02,2.856305e+02,4.913719e-01,3.616450e+00,4.392093e-01,1.655132e-01,8.762464e-01
3.178709e+02,2.857482e+02,4.948221e-01,4.504650e+00,4.527032e-01,1.653750e-01,8.755148e-01
3.188736e+02,2.858682e+02,4.982739e-01,4.862189e+00,4.683340e-01,1.652150e-01,8.746677e-01
3.198764e+02,2.859902e+02,5.017261e-01,3.396451e+00,4.926802e-01,1.649661e-01,8.733501e-01
3.208791e+02,2.861144e+02,5.051779e-01,4.364605e+00,5.051275e-01,1.648386e-01,8.726750e-01
3.218819e+02,2.862406e+02,5.086281e-01,4.011799e+00,5.240986e-01,1.646445e-01,8.716476e-01
3.228846e+02,2.863688e+02,5.120757e-01,3.695556e+00,5.429300e-01,1.644519e-01,8.706277e-01
3.238874e+02,2.864990e+02,5.155197e-01,3.484739e+00,5.612146e-01,1.642648e-01,8.696374e-01
3.248901e+02,2.866311e+02,5.189591e-01,3.703613e+00,5.770204e-01,1.641031e-01,8.687810e-01
3.258929e+02,2.867651e+02,5.223929e-01,3.275104e+00,5.965359e-01,1.639035e-01,8.677242e-01
3.268956e+02,2.869010e+02,5.258200e-01,3.761329e+00,6.105296e-01,1.637602e-01,8.669657e-01
3.278984e+02,2.870387e+02,5.292394e-01,3.511159e+00,6.289206e-01,1.635720e-01,8.659697e-01
3.289011e+02,2.871781e+02,5.326501e-01,3.907671e+00,6.431596e-01,1.634263e-01,8.651979e-01
3.299038e+02,2.873194e+02,5.360510e-01,3.599883e+00,6.618544e-01,1.632350e-01,8.641855e-01
3.309066e+02,2.874623e+02,5.394412e-01,4.181669e+00,2.023692e-01,1.679208e-01,8.889925e-01
3.319093e+02,2.876068e+02,5.428197e-01,4.400945e+00,2.202571e-01,1.677378e-01,8.880237e-01
3.329121e+02,2.877530e+02,5.461854e-01,4.882909e+00,2.373682e-01,1.675627e-01,8.870968e-01
3.339148e+02,2.879007e+02,5.495373e-01,4.768923e+00,2.557570e-01,1.673746e-01,8.861009e-01
3.349176e+02,2.880499e+02,5.528745e-01,4.523512e+00,2.744753e-01,1.671832e-01,8.850873e-01
3.359203e+02,2.882006e+02,5.561959e-01,4.663432e+00,2.920839e-01,1.670030e-01,8.841336e-01
3.369231e+02,2.883528e+02,5.595006e-01,3.722321e+00,3.129355e-01,1.667898e-01,8.830048e-01
3.379258e+02,2.885063e+02,5.627876e-01,3.233498e+00,3.325747e-01,1.665889e-01,8.819415e-01
3.389286e+02,2.886612e+02,5.660558e-01,3.665624e+00,3.490963e-01,1.664199e-01,8.810465e-01
3.399313e+02,2.888173e+02,5.693044e-01,3.556147e+00,3.673820e-01,1.662329e-01,8.800564e-01
3.409341e+02,2.889747e+02,5.725323e-01,3.546063e+00,3.852526e-01,1.660501e-01,8.790886e-01
3.419368e+02,2.891333e+02,5.757386e-01,4.173499e+00,4.004941e-01,1.658941e-01,8.782629e-01
3.429396e+02,2.892931e+02,5.789223e-01,3.314302e+00,4.216821e-01,1.656775e-01,8.771161e-01
3.439423e+02,2.894540e+02,5.820826e-01,4.688860e+00,4.333457e-01,1.655580e-01,8.764835e-01
3.449451e+02,2.896159e+02,5.852183e-01,4.269035e+00,4.525923e-01,1.653612e-01,8.754416e-01
3.459478e+02,2.897788e+02,5.883287e-01,4.139412e+00,4.705556e-01,1.651775e-01,8.744690e-01
3.469505e+02,2.899427e+02,5.914128e-01,3.969487e+00,4.886921e-01,1.649920e-01,8.734871e-01
3.479533e+02,2.901075e+02,5.944696e-01,3.143271e+00,5.101567e-01,1.647726e-01,8.723255e-01
3.489560e+02,2.902731e+02,5.974983e-01,4.935391e+00,5.181280e-01,1.646908e-01,8.718925e-01
3.499588e+02,2.904396e+02,6.004979e-01,3.608441e+00,5.422401e-01,1.644444e-01,8.705880e-01
3.509615e+02,2.906068e+02,6.034676e-01,3.045224e+00,5.625216e-01,1.642371e-01,8.694904e-01
3.519643e+02,2.907748e+02,6.064064e-01,3.105294e+00,5.793235e-01,1.640652e-01,8.685807e-01
3.529670e+02,2.909434e+02,6.093136e-01,3.002305e+00,5.970093e-01,1.638844e-01,8.676233e-01
3.539698e+02,2.911126e+02,6.121881e-01,4.143022e+00,6.070652e-01,1.637814e-01,8.670778e-01
3.549725e+02,2.912824e+02,6.150293e-01,4.281230e+00,6.229636e-01,1.636188e-01,8.662170e-01
3.559753e+02,2.914527e+02,6.178362e-01,4.008603e+00,6.413798e-01,1.634305e-01,8.652203e-01
3.569780e+02,2.916235e+02,6.206079e-01,4.461324e+00,6.550561e-01,1.632906e-01,8.644795e-01
3.579808e+02,2.917946e+02,6.233438e-01,3.474400e+00,6.782239e-01,1.630538e-01,8.632262e-01
3.589835e+02,2.919662e+02,6.260429e-01,4.816289e+00,6.855665e-01,1.629785e-01,8.628275e-01
3.599863e+02,2.921380e+02,6.287044e-01,3.537673e+00,7.109158e-01,1.627196e-01,8.614566e-01
3.609890e+02,2.923101e+02,6.313276e-01,3.900313e+00,7.247440e-01,1.625781e-01,8.607077e-01
3.619918e+02,2.924824e+02,6.339116e-01,3.610976e+00,7.432273e-01,1.623892e-01,8.597076e-01
3.629945e+02,2.926548e+02,6.364558e-01,3.565723e+00,7.598889e-01,1.622189e-01,8.588058e-01
3.639973e+02,2.928274e+02,6.389593e-01,4.206001e+00,7.711951e-01,1.621032e-01,8.581933e-01
3.650000e+02,2.930000e+02,6.414214e-01,3.130993e+00,7.957956e-01,1.618519e-01,8.568630e-01
