time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherences,qfi,entropy,purity,linear_entropy,simulator,n_traj_used,max_hierarchy_used
248.0,4.804866022924265e-06,1.9036614614916136e-05,0.0024729128383288064,0.0032877197428902087,0.0014315480198053173,0.00013860809070336653,0.000561853166456583,0.02702804944332373,39203.6234922526,1.6578590465096634e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
250.0,4.7791276276546346e-06,1.8213379315799063e-05,0.002368113961328366,0.0029125401599569135,0.0013975500184700332,0.00014526735615609588,0.0005300133224739396,0.025581597966650892,39458.36180405694,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
252.0,4.978039898607822e-06,1.7309656174249762e-05,0.002246138276178841,0.0025793103999751017,0.0013957606906569357,0.00015664652082202944,0.0005061776198307155,0.02440360664245449,40320.068081562786,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
254.0,5.258846485229232e-06,1.6095629892439204e-05,0.0021096829725646693,0.002291823588169457,0.0013998595746296247,0.00016756819105748596,0.00046059973422538536,0.02310921899368334,41550.033000765885,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
256.0,5.616991762767145e-06,1.4710243133855281e-05,0.0020182286540231767,0.0020084081962273826,0.0013561333186676435,0.00018131982196299755,0.00042218837539791424,0.021810238182361198,42220.29730766895,1.657863487401762e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
258.0,6.02799737326852e-06,1.3234531535265261e-05,0.0018793545542521875,0.0017641792919459846,0.0013047741829245038,0.00019476459205823135,0.00038895390398219215,0.02044903699539233,43157.30974140602,1.657854605617565e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
260.0,6.527321072811986e-06,1.2000933810865617e-05,0.0017682043601168758,0.001565937597451789,0.0012455186503182965,0.00020866322573602096,0.00035618168619021756,0.019251313979548386,43604.30429032146,1.6578590465096634e-10,1.0000000000000007,-6.661338147750939e-16,MesoHOPS,1.0,10.0
262.0,7.046881789059344e-06,1.094020494484039e-05,0.001662710846775212,0.0013516180547124624,0.0011812540339654599,0.0002154446932642355,0.0003258610454032231,0.017926067643785362,43940.95313420795,1.6578568260636142e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
264.0,7.321989559796085e-06,9.817604092642421e-06,0.001526546212069788,0.0011350824251106506,0.0011251679503525276,0.00022662576083455025,0.00030429131262341407,0.01658669023813972,45200.34420643543,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
266.0,7.713082476182675e-06,8.925438552982453e-06,0.0013898257225879707,0.0009565081542760003,0.0010562162871433673,0.00023794220425912754,0.0002857603906405745,0.015323084189601252,47051.662919046925,1.6578568260636142e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
268.0,8.122019405078936e-06,8.087787875942875e-06,0.001308589909893857,0.0008267675517479205,0.0010164285003173685,0.0002532634076814614,0.0002639172420026903,0.014448968669015237,48903.28707867541,1.6578568260636142e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
270.0,8.352132300667896e-06,7.296570117446242e-06,0.0012685269369621666,0.0007251862633433429,0.0009778715981952732,0.0002726635327470478,0.00024251588187461953,0.01378806897010991,51002.41327550393,1.6578590465096634e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
272.0,8.756053402034938e-06,6.745637687956776e-06,0.0012180164934625323,0.0006307892279924964,0.0009259669274344387,0.0002826408782744556,0.0002284853207136863,0.013064498206984512,52530.19637109578,1.6578623771787373e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
274.0,8.822626480386825e-06,6.248835024645109e-06,0.001155572432018449,0.0005451073381917062,0.0009048155325857037,0.0003007004547755614,0.00021076428530474256,0.012430504745423976,55021.488675277746,1.6578590465096634e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
276.0,9.257115313693467e-06,5.9343917082142505e-06,0.0010880846306759741,0.0004813324958562075,0.0008974219750696373,0.00031765362476082255,0.0001924774386037516,0.011905870756577305,57940.20550588631,1.657869038516885e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
278.0,9.62394801375485e-06,5.544117352432534e-06,0.0010381064684372163,0.00041717872629028045,0.0008922724136666285,0.00033330846714452926,0.00017114065740535993,0.011367987099099829,61163.960159983384,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
280.0,9.965154254186266e-06,5.244715191765996e-06,0.0009644875487807759,0.00035646133231006133,0.0009026048993485197,0.00035524812181637064,0.00014966820951045655,0.010830570992092255,65558.8576485107,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
282.0,1.0070825680869144e-05,5.053945062584062e-06,0.0009280846124929594,0.000303890865977056,0.0008790244191464588,0.0003576330751979161,0.00013159088552766504,0.010232725095119353,69219.18806037655,1.6578590465096634e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
284.0,1.002373707755441e-05,5.107443360070209e-06,0.0008842519340638268,0.0002659728061939615,0.0008452331817096093,0.0003513025026251735,0.0001138467234565102,0.00961478116238092,71994.22066690966,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
286.0,1.0003993219523102e-05,5.2478280881280115e-06,0.0008304766050139558,0.00024073726823397077,0.0008004228441227788,0.00034194929049309673,9.86933799081581e-05,0.009015889141984292,74553.55247574186,1.6578612669557127e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
288.0,9.891426147879323e-06,5.475729812388895e-06,0.0007789904388379949,0.00021476040000540904,0.0007782986992758088,0.00032830264533423656,8.879858633239462e-05,0.00850579187944111,76999.6061312748,1.6578612669557127e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
290.0,9.890114733213268e-06,5.7062824924190385e-06,0.000735508438229096,0.00019902591994277498,0.0007418143817526659,0.00031735939055547335,7.926061370259705e-05,0.008054995968350171,80061.69251258667,1.6578645976247866e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
292.0,9.611215329825468e-06,5.9740472887645424e-06,0.0007064229579330595,0.00018703520206172505,0.0006870591911772919,0.00029978207681046246,6.945943166383249e-05,0.007572003499523424,82910.15667034702,1.6578568260636142e-10,1.0,0.0,MesoHOPS,1.0,10.0
294.0,9.396024742658495e-06,6.2039216288068464e-06,0.0006578062232811764,0.00017503715063731332,0.0006263028480776617,0.0002816265265930985,5.916577322068321e-05,0.007007993866696156,86031.47421944277,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
296.0,8.89050789739466e-06,6.454553808001276e-06,0.0006036975543948145,0.0001699075807818075,0.0005886492943327296,0.0002714455842950773,5.02076965748566e-05,0.0065728016372027555,89022.34839346143,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
298.0,8.552477407626215e-06,6.681672919078164e-06,0.0005400387445029781,0.00016652181856016316,0.0005470549823595517,0.0002598151009260205,4.478735232187313e-05,0.006144652659588769,92496.42629903469,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
300.0,8.655881627303301e-06,6.954328573280894e-06,0.0004955706129073031,0.0001673504710006169,0.0005096425609334757,0.00025276237733792525,3.952843490621193e-05,0.005836274757489552,95212.17794083004,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
302.0,8.453741104903013e-06,7.397440350580174e-06,0.0004404549702292352,0.00016912392771853207,0.0004909908327857263,0.00024807324068707186,3.597618833234209e-05,0.005576090482978782,98130.86025583482,1.6578590465096634e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
304.0,7.926646948188858e-06,7.506644189679354e-06,0.00038894093091799135,0.0001677261155759126,0.00045305714309441504,0.00023770024285048539,3.255880116229683e-05,0.005206821236407194,99981.28723284983,1.6578668180708358e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
306.0,7.222623121029481e-06,7.484429883614176e-06,0.00034619245745756455,0.00016315720766105568,0.0004242103533858211,0.00021742252856120164,2.946996732599881e-05,0.004822419692318761,99685.31309546629,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
308.0,6.860168767597669e-06,7.473685781938278e-06,0.00030135879274760513,0.0001613567992096127,0.0004179160879660897,0.0001992895235983521,2.7973157773552704e-05,0.004542482253598418,98992.56713290708,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
310.0,6.36027802314909e-06,7.4925248730256445e-06,0.0002694471319002356,0.00015838572902004318,0.0004177994291909063,0.00018276277370326194,2.6755615016930104e-05,0.004317219958694614,99113.46191101686,1.6578568260636142e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
312.0,6.056101379043021e-06,7.581341917006681e-06,0.0002427802556175688,0.00015373805869328282,0.00042090866952886996,0.00016809543660663412,2.5409272100560254e-05,0.004118736481310235,99176.77715469617,1.6578590465096634e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
314.0,5.5848827164466295e-06,7.732446111260332e-06,0.00022007215803377381,0.00015083884715781778,0.0004252807812082986,0.00014488903040334514,2.29755846457764e-05,0.003882535262135206,98638.64074462457,1.657863487401762e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
316.0,5.154773687851734e-06,7.776630179780729e-06,0.0001959889920963521,0.00014821111922049395,0.00041184011978235777,0.0001257267093636305,2.05676642977838e-05,0.00361061585093749,99823.49291304457,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
318.0,4.616747271741294e-06,7.6069350900633055e-06,0.00018082490344172145,0.0001472377107491316,0.0004063494292564877,0.00011129370590126215,1.771390105073435e-05,0.0034021028424740646,100395.68737540669,1.6578590465096634e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
320.0,4.168519264402959e-06,7.57563199114834e-06,0.00016198786410922918,0.00014495137686188094,0.0003916327332901538,9.4637356275144e-05,1.5652072675276667e-05,0.0031528382891244013,100479.60327960247,1.6578590465096634e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
322.0,3.6285941563655005e-06,7.220646972368431e-06,0.00014500644771154166,0.0001415318935756321,0.0003792513845005702,8.037381354804634e-05,1.3553719932599168e-05,0.0029080564941267963,99335.05753517126,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
324.0,3.1875867919443513e-06,6.794685406946554e-06,0.00012692248644984654,0.00013789336562928533,0.00036434204395482467,6.535654542649717e-05,1.1760016055097616e-05,0.0026479990763182337,98119.97729307538,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
326.0,2.771415052485917e-06,6.409577869240363e-06,0.00011561898750316544,0.0001336002284684269,0.000360113130724014,5.1268077701658846e-05,1.0391552692458409e-05,0.0024410680314643205,96320.11682925807,1.6578568260636142e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
328.0,2.3997198119588727e-06,5.782981465030032e-06,0.00010779903466141912,0.00012987739252008602,0.0003494062664374259,3.92756985636167e-05,8.864136325872537e-06,0.0022370216199545313,96235.48509766001,1.6578568260636142e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
330.0,2.134169746014389e-06,5.128368482562416e-06,9.852912116116734e-05,0.0001268034572538286,0.00033546469803756357,2.988980645239145e-05,7.3681964599789736e-06,0.0020376345349753587,95876.59532112366,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
332.0,1.9253155130383726e-06,4.535534146252225e-06,9.134716280707387e-05,0.00012228631904257512,0.0003250323477882813,2.2031435732088807e-05,6.235462486839244e-06,0.0018622887213551862,94360.95812203412,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
334.0,1.6579763353573205e-06,4.006626044605932e-06,8.413953571308315e-05,0.00011722160911443009,0.0003148542436672958,1.5361360189919155e-05,5.002163366373379e-06,0.0016845558429728364,93116.93953532516,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
336.0,1.5174415670799516e-06,3.4239944419031004e-06,7.910138250528771e-05,0.0001162322204889428,0.000301366993269117,1.0379210146680465e-05,4.079175813328873e-06,0.001541297573654565,91648.67849478098,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
338.0,1.3373560574827887e-06,2.8739644636563327e-06,7.461056818923995e-05,0.00011820408127985865,0.00029129710390829846,6.706251505036596e-06,3.289371657508009e-06,0.0014229573452421106,90208.31600852574,1.6578623771787373e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
340.0,1.1879004822244268e-06,2.3871577042876576e-06,6.919055237997765e-05,0.00011642812142126533,0.00028204731735303687,4.045923195930108e-06,2.608599246998263e-06,0.0012999117044629324,88338.10875825612,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
342.0,1.0168344087384063e-06,1.954307870679156e-06,6.608295971163016e-05,0.00011311365415541464,0.000273777723365917,2.1009735905301113e-06,1.9830188187028885e-06,0.0011862915021519586,86513.54029837281,1.6578568260636142e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
344.0,8.961210598151482e-07,1.6767272710234833e-06,6.28899489081603e-05,0.00011061929913670681,0.00025892214302827805,9.544170917331485e-07,1.490871812079997e-06,0.0010818680296387476,84496.39586821846,1.6578701487399097e-10,1.0,0.0,MesoHOPS,1.0,10.0
346.0,8.200866412165408e-07,1.3762329125319704e-06,6.076176601317443e-05,0.0001083648620011216,0.00024023746975500987,4.6873817519122753e-07,1.1574310989043621e-06,0.000996337103352234,82815.68348078363,1.657863487401762e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
348.0,7.519848822299604e-07,1.114532792708195e-06,5.842404356425125e-05,0.00010834477637942347,0.0002257911588981703,5.367896014031982e-07,9.303668066321011e-07,0.0009509148901335985,81056.24189140339,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
350.0,6.944340176575405e-07,8.573976317045592e-07,5.7549563538942305e-05,0.00010901311010116056,0.0002105883858407321,1.0210887236063885e-06,8.528235968291691e-07,0.0009321809912052311,79732.76361902723,1.6578568260636142e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
352.0,6.473479469003056e-07,6.508482317356739e-07,5.6867847875115145e-05,0.00010338820570783917,0.00019930878581238175,1.8524417166564132e-06,9.978731285853105e-07,0.0009177880493064172,77894.61738023651,1.6578668180708358e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
354.0,6.230240953731531e-07,4.635065585315214e-07,5.6457011041095025e-05,9.818206449441017e-05,0.00018983058864898667,2.9757917766290297e-06,1.3177423680045495e-06,0.0009134896977728489,75180.23157583487,1.6578612669557127e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
356.0,6.091352439268679e-07,3.1512003942661043e-07,5.47392125865565e-05,9.45573809256778e-05,0.00017296436342679442,4.234111221725538e-06,1.7950288886571724e-06,0.0008967349008348408,72625.62002822121,1.6578645976247866e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
358.0,6.054647153684026e-07,2.0682174104314776e-07,5.373762899267778e-05,9.110383505680349e-05,0.00015316127053684186,5.530211492316897e-06,2.4188980078866422e-06,0.0008759819785559758,70888.86880568498,1.6578657078478112e-10,1.0,0.0,MesoHOPS,1.0,10.0
360.0,5.860941099652153e-07,1.2541215633047445e-07,5.214986139395557e-05,8.769411771018926e-05,0.00013768667087618786,6.946052628262418e-06,3.2218808585319564e-06,0.0008587800996380679,69187.17789716579,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
362.0,5.796266978117077e-07,6.598825415415821e-08,5.230361464966656e-05,8.506629374993803e-05,0.0001253989758570553,8.24313695012659e-06,4.201811624028807e-06,0.0008526008880681598,68431.92101043154,1.6578612669557127e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
364.0,6.034335205743174e-07,2.4963819316322095e-08,5.1948351475260705e-05,8.185297118364829e-05,0.00011466773586985083,9.567040540490104e-06,5.411342208521113e-06,0.0008459591510555024,67424.79916327672,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
366.0,6.287131893173767e-07,4.741155729739282e-09,5.364110239694682e-05,7.678624028816897e-05,0.00010582666692139356,1.0865799217434327e-05,6.789468919185662e-06,0.0008435681331688724,67063.73442865508,1.6578645976247866e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
368.0,6.297445994079639e-07,3.868724960825329e-09,5.652867318311381e-05,6.947772618510275e-05,9.416478799538992e-05,1.2042721095353775e-05,8.025196821910526e-06,0.0008295060326898194,66948.40968951338,1.6578623771787373e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
370.0,6.384259937015854e-07,2.0551721130767496e-08,5.6800466831183646e-05,6.357288635146494e-05,8.479883332572284e-05,1.3017473333559292e-05,9.377209948127153e-06,0.0008170721316204407,66535.55565964404,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
372.0,6.676881263914209e-07,5.1456266312928196e-08,5.6400507718871674e-05,5.608633563962067e-05,7.849737915095218e-05,1.354550203574119e-05,1.067796614764883e-05,0.0007985645695779438,65723.257088792,1.6578645976247866e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
374.0,6.813321610468303e-07,9.421708996657485e-08,5.5482335429837736e-05,5.0516855445108e-05,7.140340790804936e-05,1.371757308721457e-05,1.1888702454030132e-05,0.0007752998154387254,64538.889157676036,1.6578645976247866e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
376.0,6.88146890869661e-07,1.4860683305592353e-07,5.321423603005008e-05,4.5841413585537525e-05,6.629046754164348e-05,1.4075038144489596e-05,1.313469878770757e-05,0.0007551383046845086,63044.39259633406,1.6578623771787373e-10,1.0,0.0,MesoHOPS,1.0,10.0
378.0,6.783824801678951e-07,2.0397207352215338e-07,5.092621319719632e-05,4.147817170755513e-05,6.025460204027112e-05,1.3995770876448115e-05,1.3880215335256709e-05,0.0007234480257045262,61724.80553911773,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
380.0,6.754187736060207e-07,2.578970040330496e-07,4.769502006052865e-05,3.598564797347261e-05,5.370541041449698e-05,1.3868026741772201e-05,1.4046064437194278e-05,0.0006767873863709805,60701.05563625704,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
382.0,6.696960102005492e-07,3.038265266445466e-07,4.3083086409037634e-05,3.080968536530896e-05,4.825890983485238e-05,1.332653478176322e-05,1.4301237681852194e-05,0.0006255985803471341,59072.30454010989,1.6578623771787373e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
384.0,6.753954221261094e-07,3.5023273369309354e-07,3.893118567007104e-05,2.670352931975394e-05,4.323808006236641e-05,1.3138530259871968e-05,1.4777950165251943e-05,0.0005839213155962725,57272.67881853507,1.6578590465096634e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
386.0,6.64449578142514e-07,3.970835240684625e-07,3.463569165610928e-05,2.354378896135602e-05,3.9285181376720935e-05,1.2473941234439729e-05,1.5605891002788044e-05,0.0005459016166841906,55482.65424787601,1.6578590465096634e-10,0.9999999999999997,3.3306690738754696e-16,MesoHOPS,1.0,10.0
388.0,6.374318136809871e-07,4.3846967960603114e-07,3.139604733988225e-05,2.059752157553135e-05,3.67099881104203e-05,1.185192019636199e-05,1.585315668335882e-05,0.0005117913231290263,53369.74439571064,1.6578590465096634e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
390.0,6.042127063818312e-07,4.7071493430548277e-07,2.8627277629002923e-05,1.8078382956504468e-05,3.292286772716387e-05,1.118003054427312e-05,1.596309013738657e-05,0.00047501839551408786,51882.54322453759,1.6578568260636142e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
392.0,5.722474713530178e-07,4.788398397538519e-07,2.6117433708214038e-05,1.570827788793787e-05,2.931838061085393e-05,1.0888062014749425e-05,1.6527768318536478e-05,0.00044337820478979967,51322.21019193712,1.6578657078478112e-10,1.0,0.0,MesoHOPS,1.0,10.0
394.0,5.413053778265084e-07,4.710753618385042e-07,2.3250952600181573e-05,1.320032954384483e-05,2.5800562879565058e-05,1.083159741059471e-05,1.741415457361692e-05,0.00041118343935966944,50391.67649493392,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
396.0,5.01685345093651e-07,4.3274115366777684e-07,1.9722864247169146e-05,1.1274487400003716e-05,2.2536872106299932e-05,1.1123971084813288e-05,1.7629936595210608e-05,0.00037672065841973853,49365.88186160453,1.6578568260636142e-10,1.0,0.0,MesoHOPS,1.0,10.0
398.0,4.6974523645159907e-07,3.976276436529416e-07,1.707135402576266e-05,9.365218531574085e-06,1.9281160675386296e-05,1.1172531525468449e-05,1.733041862205892e-05,0.00034125631118188073,50202.66481751191,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
400.0,4.5429362037174024e-07,3.6520337986467727e-07,1.5488114883323857e-05,7.746039639903534e-06,1.7083291179172908e-05,1.1288863873948041e-05,1.7123896654639665e-05,0.00031571598221841765,52054.94147035945,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
402.0,4.393515288233907e-07,3.352270349444869e-07,1.423910109289533e-05,6.283647666104024e-06,1.5673779216204382e-05,1.143914867036897e-05,1.6463963309183542e-05,0.00029312215838251033,53254.17749543988,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
404.0,4.139518401964851e-07,3.0044571658119546e-07,1.2840250617768477e-05,5.165761699017282e-06,1.4166952078127926e-05,1.1595711308161396e-05,1.5382167728746605e-05,0.0002691522899727781,54452.58251067823,1.657863487401762e-10,0.9999999999999999,1.1102230246251565e-16,MesoHOPS,1.0,10.0
406.0,3.8709501475698555e-07,2.626008162322441e-07,1.1700116745946245e-05,4.265771053371834e-06,1.270161712991447e-05,1.1495679228782154e-05,1.4248161435035665e-05,0.00024594992248643465,56332.74021328528,1.6578657078478112e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
408.0,3.578171918499212e-07,2.3445336041472784e-07,1.0468375703267722e-05,3.4392379349481037e-06,1.1166754128492088e-05,1.1154542128226388e-05,1.3882071304289544e-05,0.00022418530339621728,57509.27435970507,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
410.0,3.3575533022206264e-07,2.068958082884732e-07,9.240482066007812e-06,2.8794427041723642e-06,9.850765344930678e-06,1.0955762688436633e-05,1.332728057792402e-05,0.0002050670838630515,58464.1095946263,1.6578590465096634e-10,1.0000000000000004,-4.440892098500626e-16,MesoHOPS,1.0,10.0
412.0,3.1018658904949575e-07,1.7640118064911238e-07,8.252080072237064e-06,2.421847761327642e-06,8.612647134704197e-06,1.0375794027122573e-05,1.2903127514513041e-05,0.00018658523533839094,59255.71070510862,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
414.0,2.983055750801244e-07,1.507732855190524e-07,7.430622451437235e-06,2.01648457160499e-06,7.52262270350755e-06,9.810494692406792e-06,1.2201724883716971e-05,0.0001693259045662242,60853.75095881553,1.657863487401762e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
416.0,2.83869981424322e-07,1.2966781902582132e-07,6.725927549826507e-06,1.6217785799483379e-06,6.560859165067509e-06,9.269289991873834e-06,1.0883004039739047e-05,0.00015125036236221423,63298.341977979566,1.657863487401762e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
418.0,2.747018324939928e-07,1.1032825943873458e-07,5.961455374843358e-06,1.303446960240774e-06,5.708695157457401e-06,9.078685712555322e-06,9.809357549170817e-06,0.00013607631725623086,66103.48807964633,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
420.0,2.5280645669523835e-07,9.127103807849077e-08,5.2621044919415985e-06,1.0910202465949157e-06,4.920895068915715e-06,8.680713465271376e-06,8.864041377057925e-06,0.00012176389113987735,67840.93373421542,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
422.0,2.2969507010822432e-07,7.666973576170878e-08,4.584001121133662e-06,9.70131111240366e-07,4.2717167640842064e-06,8.188443205023199e-06,8.224799885547244e-06,0.00010983930131321466,68423.23464223772,1.6578645976247866e-10,1.0,0.0,MesoHOPS,1.0,10.0
424.0,2.0764576451571513e-07,6.60288188921953e-08,4.037431267565636e-06,8.492253639268844e-07,3.7480269402263237e-06,7.694235999724465e-06,7.741301942061637e-06,9.965909286333984e-05,68887.68983312215,1.657863487401762e-10,1.0,0.0,MesoHOPS,1.0,10.0
426.0,1.8639650374006795e-07,5.813994983223131e-08,3.5982615152795156e-06,7.380894295912144e-07,3.339950328912729e-06,7.230536356547632e-06,7.004609507077872e-06,9.003510863938316e-05,69880.2377818517,1.657869038516885e-10,1.0,0.0,MesoHOPS,1.0,10.0
428.0,1.6560535679166749e-07,5.216512442174702e-08,3.2110576475943044e-06,6.428775939797811e-07,3.036523914846258e-06,6.375505338571176e-06,6.4549260606041605e-06,8.080823949589396e-05,69654.76141173962,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
430.0,1.4360698686796048e-07,4.7247564432024536e-08,2.7970829282296507e-06,5.511215969707619e-07,2.74752039589778e-06,5.616249572129943e-06,6.126384915480086e-06,7.248174729085737e-05,68519.10356096429,1.6578590465096634e-10,1.0000000000000002,-2.220446049250313e-16,MesoHOPS,1.0,10.0
432.0,1.24744659600758e-07,4.233824888219708e-08,2.4177480268346596e-06,4.74210268073632e-07,2.492147490278616e-06,5.014382878869997e-06,5.781123471855701e-06,6.51008087505389e-05,67733.44580970825,1.6578623771787373e-10,0.9999999999999998,2.220446049250313e-16,MesoHOPS,1.0,10.0
434.0,1.0896330573461822e-07,3.949888959380227e-08,2.073386361764382e-06,3.894305692493826e-07,2.2419957138582785e-06,4.603638276066098e-06,5.3513642271835665e-06,5.8277959811802754e-05,67694.96724300539,1.6578612669557127e-10,1.0,0.0,MesoHOPS,1.0,10.0
436.0,9.635657749630135e-08,3.7437808988368454e-08,1.8152794475447355e-06,3.2387746911828475e-07,2.057269135870018e-06,4.220636192814744e-06,4.849699206810928e-06,5.2392109488577576e-05,67504.89872469864,1.657854605617565e-10,1.0,0.0,MesoHOPS,1.0,10.0
438.0,8.380641910695329e-08,3.614496539838571e-08,1.6084967152692847e-06,2.809032194418975e-07,1.967693606645432e-06,3.802352468021012e-06,4.2367100754668e-06,4.710329345601891e-05,67761.25006073466,1.657863487401762e-10,0.9999999999999996,4.440892098500626e-16,MesoHOPS,1.0,10.0
440.0,7.316791754539578e-08,3.5383299299460894e-08,1.4396897205454445e-06,2.3670117544366667e-07,1.8209944334740344e-06,3.377237635782113e-06,3.726199688418046e-06,4.203446698289916e-05,69059.01637251316,1.6578568260636142e-10,1.0,0.0,MesoHOPS,1.0,10.0
442.0,6.243035219568005e-08,3.513725680092187e-08,1.2799101165990235e-06,2.0084798935264098e-07,1.6745220413055369e-06,3.0390134231180295e-06,3.3269988832238403e-06,3.768964664372058e-05,70444.8100756036,1.6578590465096634e-10,1.0,0.0,MesoHOPS,1.0,10.0
