Time_fs,Site_0_Population,Site_1_Population,Site_2_Population,Site_3_Population,Site_4_Population,Site_5_Population,Site_6_Population
191.91919191919192,0.1428571402688755,0.14285714026887597,0.14285714026887564,0.14285714026887564,0.1428571402688755,0.1428571402688758,0.1428571402688755
196.96969696969697,0.14285714018734763,0.1428571401873481,0.1428571401873478,0.1428571401873478,0.14285714018734763,0.14285714018734794,0.14285714018734763
202.02020202020202,0.1428571401058198,0.14285714010582024,0.14285714010581993,0.14285714010581993,0.1428571401058198,0.1428571401058201,0.1428571401058198
207.07070707070704,0.14285714007068728,0.14285714007068753,0.14285714007068734,0.14285714007068728,0.14285714007068742,0.14285714007068748,0.14285714007068734
212.1212121212121,0.1428571399891594,0.14285713998915986,0.14285713998915953,0.14285713998915953,0.1428571399891594,0.1428571399891597,0.1428571399891594
217.17171717171715,0.14285713990763155,0.14285713990763202,0.14285713990763166,0.14285713990763166,0.14285713990763155,0.14285713990763185,0.14285713990763155
222.2222222222222,0.1428571398261037,0.14285713982610415,0.14285713982610385,0.14285713982610385,0.1428571398261037,0.14285713982610398,0.1428571398261037
227.27272727272725,0.14285713974457587,0.1428571397445763,0.14285713974457598,0.14285713974457598,0.14285713974457587,0.14285713974457614,0.14285713974457587
232.3232323232323,0.142857139663048,0.14285713966304847,0.14285713966304814,0.14285713966304814,0.142857139663048,0.1428571396630483,0.142857139663048
237.37373737373736,0.14285713958152016,0.14285713958152063,0.1428571395815203,0.1428571395815203,0.14285713958152016,0.14285713958152044,0.14285713958152016
242.4242424242424,0.1428571394999923,0.14285713949999276,0.14285713949999246,0.14285713949999246,0.1428571394999923,0.1428571394999926,0.1428571394999923
247.47474747474746,0.14285713941846445,0.1428571394184649,0.1428571394184646,0.1428571394184646,0.14285713941846445,0.14285713941846476,0.14285713941846445
252.5252525252525,0.14285713933693658,0.14285713933693706,0.14285713933693675,0.14285713933693675,0.14285713933693658,0.1428571393369369,0.14285713933693658
257.57575757575756,0.14285713925540874,0.14285713925540922,0.14285713925540888,0.14285713925540888,0.14285713925540874,0.14285713925540905,0.14285713925540874
262.6262626262626,0.14285713922027624,0.1428571392202765,0.14285713922027632,0.14285713922027624,0.1428571392202764,0.14285713922027643,0.14285713922027632
267.67676767676767,0.14285713921143744,0.14285713921143772,0.14285713921143783,0.14285713921143772,0.14285713921143767,0.14285713921143767,0.14285713921143742
272.7272727272727,0.14285713917630496,0.14285713917630521,0.14285713917630505,0.14285713917630496,0.14285713917630513,0.14285713917630516,0.14285713917630505
277.77777777777777,0.14285713916746617,0.14285713916746645,0.14285713916746656,0.14285713916746645,0.14285713916746637,0.1428571391674664,0.14285713916746615
282.8282828282828,0.1428571391323337,0.14285713913233394,0.14285713913233375,0.1428571391323337,0.14285713913233386,0.1428571391323339,0.14285713913233375
287.8787878787879,0.1428571391234949,0.14285713912349518,0.1428571391234953,0.14285713912349518,0.1428571391234951,0.14285713912349512,0.14285713912349485
292.9292929292929,0.14285713908836242,0.1428571390883627,0.1428571390883625,0.14285713908836242,0.1428571390883626,0.14285713908836262,0.1428571390883625
297.979797979798,0.14285713907952363,0.14285713907952394,0.14285713907952402,0.14285713907952394,0.14285713907952383,0.14285713907952388,0.14285713907952358
303.030303030303,0.14285713904439118,0.14285713904439143,0.14285713904439123,0.14285713904439118,0.14285713904439132,0.14285713904439137,0.14285713904439123
308.0808080808081,0.1428571390355524,0.14285713903555264,0.14285713903555278,0.14285713903555264,0.14285713903555258,0.14285713903555264,0.14285713903555233
313.1313131313131,0.14285713900041994,0.14285713900042019,0.14285713900042,0.14285713900041994,0.14285713900042007,0.14285713900042013,0.14285713900042
318.1818181818182,0.14285713899158115,0.14285713899158142,0.14285713899158153,0.14285713899158142,0.14285713899158134,0.14285713899158137,0.1428571389915811
323.2323232323232,0.14285713895644866,0.14285713895644891,0.14285713895644872,0.14285713895644866,0.14285713895644883,0.14285713895644886,0.14285713895644872
328.28282828282823,0.1428571389213161,0.14285713892131638,0.14285713892131618,0.1428571389213161,0.14285713892131624,0.1428571389213163,0.14285713892131618
333.3333333333333,0.1428571389124773,0.1428571389124776,0.1428571389124777,0.1428571389124776,0.1428571389124775,0.14285713891247756,0.14285713891247728
338.38383838383834,0.14285713887734486,0.14285713887734508,0.14285713887734489,0.14285713887734486,0.142857138877345,0.14285713887734505,0.14285713887734489
343.4343434343434,0.14285713886850604,0.14285713886850634,0.14285713886850643,0.14285713886850634,0.14285713886850623,0.14285713886850626,0.142857138868506
348.48484848484844,0.1428571388333736,0.14285713883337384,0.14285713883337364,0.1428571388333736,0.14285713883337375,0.14285713883337378,0.14285713883337364
353.5353535353535,0.1428571388245348,0.14285713882453507,0.14285713882453518,0.14285713882453507,0.142857138824535,0.14285713882453505,0.14285713882453474
358.58585858585855,0.14285713878940234,0.1428571387894026,0.1428571387894024,0.14285713878940234,0.14285713878940248,0.14285713878940254,0.1428571387894024
363.6363636363636,0.14285713878056355,0.14285713878056383,0.14285713878056394,0.14285713878056383,0.14285713878056372,0.14285713878056377,0.1428571387805635
368.68686868686865,0.1428571387454311,0.14285713874543132,0.14285713874543116,0.1428571387454311,0.14285713874543124,0.1428571387454313,0.14285713874543116
373.73737373737373,0.1428571387365923,0.14285713873659256,0.1428571387365927,0.14285713873659256,0.1428571387365925,0.14285713873659253,0.14285713873659225
378.78787878787875,0.14285713870145983,0.14285713870146008,0.14285713870145988,0.14285713870145983,0.14285713870146,0.14285713870146002,0.14285713870145988
383.83838383838383,0.14285713869262104,0.14285713869262132,0.14285713869262143,0.14285713869262132,0.14285713869262123,0.14285713869262126,0.142857138692621
388.88888888888886,0.14285713865748859,0.14285713865748884,0.14285713865748864,0.14285713865748859,0.14285713865748872,0.14285713865748878,0.14285713865748864
393.93939393939394,0.1428571386486498,0.14285713864865007,0.14285713864865018,0.14285713864865007,0.14285713864865,0.14285713864865002,0.14285713864864974
398.98989898989896,0.14285713861351734,0.1428571386135176,0.1428571386135174,0.14285713861351734,0.14285713861351748,0.14285713861351754,0.1428571386135174
404.04040404040404,0.14285713860467852,0.14285713860467883,0.1428571386046789,0.14285713860467883,0.14285713860467875,0.14285713860467877,0.1428571386046785
409.09090909090907,0.14285713856954607,0.14285713856954635,0.14285713856954613,0.14285713856954607,0.1428571385695462,0.14285713856954627,0.14285713856954613
414.1414141414141,0.14285713853441354,0.14285713853441379,0.1428571385344136,0.14285713853441354,0.14285713853441367,0.14285713853441373,0.1428571385344136
419.19191919191917,0.14285713852557475,0.14285713852557502,0.14285713852557513,0.14285713852557502,0.1428571385255749,0.14285713852557497,0.1428571385255747
