Time_fs,VonNeumann_Entropy,Purity,Linear_Entropy,Bipartite_Entanglement,Multipartite_Entanglement,Pairwise_Concurrence
90.9090909090909,1.9459101425089183,0.14285714087978943,1.0,1.0986122886681096,0.9574983485564091,0.0
95.95959595959596,1.9459101419690914,0.14285714071673372,1.0,1.0986122886681096,0.9574983485564091,0.0
101.01010101010101,1.9459101414292654,0.14285714055367804,1.0,1.0986122886681096,0.9574983485564091,0.0
106.06060606060605,1.9459101409919597,0.1428571404215889,1.0,1.0986122886681096,0.9574983485564091,0.0
111.1111111111111,1.9459101404521337,0.14285714025853316,1.0,1.0986122886681098,0.9574983485564091,0.0
116.16161616161615,1.9459101399123084,0.14285714009547745,1.0,1.0986122886681096,0.9574983485564091,0.0
121.2121212121212,1.9459101393724816,0.14285713993242175,1.0,1.0986122886681096,0.9574983485564091,0.0
126.26262626262626,1.945910138832655,0.14285713976936604,1.0,1.0986122886681096,0.9574983485564091,0.0
131.3131313131313,1.9459101383953492,0.1428571396372769,1.0,1.0986122886681096,0.9574983485564091,0.0
136.36363636363635,1.9459101378555237,0.14285713947422118,1.0,1.0986122886681096,0.9574983485564091,0.0
141.4141414141414,1.9459101373156975,0.14285713931116548,1.0,1.0986122886681096,0.957498348556409,0.0
146.46464646464645,1.9459101367758715,0.1428571391481098,1.0,1.0986122886681096,0.9574983485564091,0.0
151.5151515151515,1.945910136236045,0.14285713898505412,1.0,1.0986122886681096,0.957498348556409,0.0
156.56565656565655,1.9459101356962192,0.1428571388219984,1.0,1.0986122886681098,0.957498348556409,0.0
161.6161616161616,1.9459101351563926,0.14285713865894273,1.0,1.0986122886681096,0.9574983485564091,0.0
166.66666666666666,1.9459101346165664,0.142857138495887,1.0,1.0986122886681098,0.9574983485564091,0.0
171.7171717171717,1.9459101340767406,0.1428571383328313,1.0,1.0986122886681096,0.9574983485564091,0.0
176.76767676767676,1.945910133536914,0.14285713816977558,1.0,1.0986122886681098,0.9574983485564094,0.0
181.8181818181818,1.9459101329970885,0.1428571380067199,1.0,1.0986122886681096,0.9574983485564091,0.0
186.86868686868686,1.9459101324572616,0.1428571378436642,1.0,1.0986122886681096,0.9574983485564091,0.0
191.91919191919192,1.945910131917436,0.14285713768060848,1.0,1.0986122886681098,0.9574983485564091,0.0
196.96969696969697,1.9459101313776093,0.14285713751755277,1.0,1.0986122886681096,0.9574983485564091,0.0
202.02020202020202,1.9459101308377833,0.14285713735449707,1.0,1.0986122886681096,0.9574983485564091,0.0
207.07070707070704,1.9459101306051578,0.142857137284232,1.0,1.0986122886681098,0.9574983485564094,0.0
212.1212121212121,1.9459101300653314,0.1428571371211763,1.0,1.0986122886681098,0.9574983485564091,0.0
217.17171717171715,1.9459101295255055,0.14285713695812058,1.0,1.0986122886681096,0.9574983485564091,0.0
222.2222222222222,1.9459101289856795,0.1428571367950649,1.0,1.0986122886681096,0.9574983485564091,0.0
227.27272727272725,1.9459101284458533,0.14285713663200922,1.0,1.0986122886681096,0.9574983485564094,0.0
232.3232323232323,1.9459101279060274,0.1428571364689535,1.0,1.0986122886681096,0.9574983485564091,0.0
237.37373737373736,1.9459101273662005,0.14285713630589786,1.0,1.0986122886681096,0.9574983485564091,0.0
242.4242424242424,1.9459101268263745,0.14285713614284212,1.0,1.0986122886681096,0.957498348556409,0.0
247.47474747474746,1.945910126286548,0.14285713597978641,1.0,1.0986122886681096,0.9574983485564091,0.0
252.5252525252525,1.945910125746722,0.1428571358167307,1.0,1.0986122886681098,0.9574983485564091,0.0
257.57575757575756,1.9459101252068962,0.14285713565367503,1.0,1.0986122886681096,0.9574983485564091,0.0
262.6262626262626,1.9459101249742707,0.14285713558340993,1.0,1.0986122886681098,0.9574983485564094,0.0
267.67676767676767,1.945910124915746,0.1428571355657325,1.0,1.0986122886681098,0.9574983485564094,0.0
272.7272727272727,1.94591012468312,0.14285713549546739,1.0,1.0986122886681096,0.9574983485564094,0.0
277.77777777777777,1.9459101246245964,0.14285713547778997,1.0,1.0986122886681098,0.9574983485564091,0.0
282.8282828282828,1.94591012439197,0.14285713540752484,1.0,1.0986122886681098,0.9574983485564094,0.0
287.8787878787879,1.9459101243334456,0.1428571353898474,1.0,1.0986122886681098,0.957498348556409,0.0
292.9292929292929,1.9459101241008203,0.14285713531958233,1.0,1.0986122886681096,0.9574983485564091,0.0
297.979797979798,1.9459101240422954,0.1428571353019049,1.0,1.0986122886681098,0.9574983485564094,0.0
303.030303030303,1.94591012380967,0.1428571352316398,1.0,1.0986122886681096,0.9574983485564091,0.0
308.0808080808081,1.9459101237511454,0.14285713521396237,1.0,1.0986122886681096,0.9574983485564091,0.0
313.1313131313131,1.9459101235185203,0.14285713514369733,1.0,1.0986122886681098,0.9574983485564094,0.0
318.1818181818182,1.9459101234599956,0.1428571351260199,1.0,1.0986122886681098,0.9574983485564091,0.0
323.2323232323232,1.9459101232273694,0.14285713505575479,1.0,1.0986122886681098,0.9574983485564091,0.0
328.28282828282823,1.9459101229947446,0.1428571349854897,1.0,1.0986122886681096,0.9574983485564091,0.0
333.3333333333333,1.94591012293622,0.14285713496781227,1.0,1.0986122886681098,0.9574983485564094,0.0
338.38383838383834,1.9459101227035944,0.14285713489754714,1.0,1.0986122886681096,0.9574983485564091,0.0
343.4343434343434,1.9459101226450704,0.14285713487986973,1.0,1.0986122886681098,0.9574983485564094,0.0
348.48484848484844,1.9459101224124442,0.14285713480960463,1.0,1.0986122886681096,0.9574983485564091,0.0
353.5353535353535,1.9459101223539197,0.14285713479192724,1.0,1.0986122886681098,0.9574983485564091,0.0
358.58585858585855,1.945910122121294,0.14285713472166214,1.0,1.0986122886681098,0.9574983485564091,0.0
363.6363636363636,1.9459101220627701,0.14285713470398473,1.0,1.0986122886681098,0.9574983485564094,0.0
368.68686868686865,1.9459101218301444,0.14285713463371966,1.0,1.0986122886681096,0.9574983485564091,0.0
373.73737373737373,1.94591012177162,0.14285713461604224,1.0,1.0986122886681096,0.9574983485564091,0.0
378.78787878787875,1.9459101215389936,0.14285713454577711,1.0,1.0986122886681096,0.9574983485564091,0.0
383.83838383838383,1.9459101214804704,0.14285713452809973,1.0,1.0986122886681098,0.9574983485564091,0.0
388.88888888888886,1.9459101212478447,0.14285713445783463,1.0,1.0986122886681098,0.9574983485564091,0.0
393.93939393939394,1.9459101211893197,0.1428571344401572,1.0,1.0986122886681098,0.9574983485564094,0.0
398.98989898989896,1.945910120956694,0.14285713436989217,1.0,1.0986122886681096,0.9574983485564091,0.0
404.04040404040404,1.9459101208981704,0.14285713435221473,1.0,1.0986122886681096,0.9574983485564091,0.0
409.09090909090907,1.945910120665544,0.14285713428194963,1.0,1.0986122886681096,0.9574983485564091,0.0
414.1414141414141,1.9459101204329183,0.14285713421168456,1.0,1.0986122886681096,0.9574983485564091,0.0
419.19191919191917,1.945910120374395,0.1428571341940071,1.0,1.0986122886681098,0.9574983485564094,0.0
424.2424242424242,1.945910120141769,0.14285713412374207,1.0,1.0986122886681096,0.9574983485564091,0.0
429.2929292929293,1.9459101200832447,0.14285713410606463,1.0,1.0986122886681098,0.9574983485564091,0.0
434.3434343434343,1.9459101198506192,0.1428571340357995,1.0,1.0986122886681096,0.9574983485564091,0.0
439.3939393939394,1.9459101197920945,0.1428571340181221,1.0,1.0986122886681098,0.9574983485564091,0.0
444.4444444444444,1.945910119559469,0.14285713394785704,1.0,1.0986122886681098,0.9574983485564091,0.0
449.4949494949495,1.9459101195009445,0.14285713393017963,1.0,1.0986122886681098,0.9574983485564094,0.0
454.5454545454545,1.9459101192683188,0.14285713385991455,1.0,1.0986122886681096,0.957498348556409,0.0
459.5959595959596,1.9459101192097945,0.1428571338422371,1.0,1.0986122886681098,0.9574983485564094,0.0
464.6464646464646,1.9459101189771686,0.142857133771972,1.0,1.0986122886681098,0.9574983485564091,0.0
469.6969696969697,1.9459101189186445,0.14285713375429465,1.0,1.0986122886681096,0.9574983485564091,0.0
474.7474747474747,1.9459101186860188,0.14285713368402952,1.0,1.0986122886681096,0.9574983485564091,0.0
479.7979797979798,1.945910118627495,0.14285713366635214,1.0,1.0986122886681098,0.9574983485564091,0.0
484.8484848484848,1.9459101183948686,0.14285713359608704,1.0,1.0986122886681098,0.9574983485564094,0.0
489.89898989898984,1.9459101181622431,0.14285713352582194,1.0,1.0986122886681096,0.9574983485564091,0.0
494.9494949494949,1.9459101181037193,0.14285713350814452,1.0,1.0986122886681096,0.9574983485564091,0.0
500.0,1.9459101180451948,0.14285713349046714,1.0,1.0986122886681096,0.9574983485564091,0.0
