Time_fs,Coherence_Re_0_1,Coherence_Re_0_2,Coherence_Re_0_3,Coherence_Re_0_4,Coherence_Re_0_5,Coherence_Re_0_6,Coherence_Re_1_0,Coherence_Re_1_2,Coherence_Re_1_3,Coherence_Re_1_4,Coherence_Re_1_5,Coherence_Re_1_6,Coherence_Re_2_0,Coherence_Re_2_1,Coherence_Re_2_3,Coherence_Re_2_4,Coherence_Re_2_5,Coherence_Re_2_6,Coherence_Re_3_0,Coherence_Re_3_1,Coherence_Re_3_2,Coherence_Re_3_4,Coherence_Re_3_5,Coherence_Re_3_6,Coherence_Re_4_0,Coherence_Re_4_1,Coherence_Re_4_2,Coherence_Re_4_3,Coherence_Re_4_5,Coherence_Re_4_6,Coherence_Re_5_0,Coherence_Re_5_1,Coherence_Re_5_2,Coherence_Re_5_3,Coherence_Re_5_4,Coherence_Re_5_6,Coherence_Re_6_0,Coherence_Re_6_1,Coherence_Re_6_2,Coherence_Re_6_3,Coherence_Re_6_4,Coherence_Re_6_5
126.26262626262626,-1.5182965941168455e-16,3.8186297906940696e-18,6.05480699811164e-17,1.133753329086022e-17,8.141273095819278e-17,-7.717066347248838e-17,-1.3577653219292824e-16,-1.68974036745509e-17,-1.5293379917058766e-16,6.858842818711028e-17,1.0583733316727587e-16,3.090195900485364e-17,-4.03205946082085e-18,-3.7248297047383154e-17,3.006525710335914e-17,5.829859718422699e-17,-1.3311170986149737e-16,5.966910960576536e-17,4.856964100677358e-17,-2.0153902255342964e-16,7.460139551786447e-17,-1.1159068680105675e-17,-1.0162560491841999e-16,7.485569965013537e-18,-2.1378189776100735e-17,1.189458267423614e-16,-1.2793064857337692e-17,1.6359000236847537e-17,4.206799914049069e-17,4.323714329531739e-18,7.32055347147984e-17,6.266854897872933e-17,-1.4912352633457072e-16,-1.2325351869597275e-16,4.1426717820621984e-17,-8.594806641127443e-17,-1.2728553134217732e-16,-3.852548303033139e-17,6.476507994110439e-17,2.4784189208253075e-17,2.4693147732206404e-17,-1.1617680554355963e-16
131.3131313131313,-6.913651921502348e-17,2.5503892155510224e-17,1.459164246349347e-17,1.3818182788503187e-17,2.639346215816098e-18,-1.0468020581038318e-16,-6.206251381536167e-17,2.2568110089482287e-17,-8.674252036642383e-17,-2.582495905333438e-17,1.1600197247137845e-16,-2.3644003310103914e-17,2.5616761820203094e-18,-6.699362248498384e-18,1.3318637513479558e-16,8.418370979379419e-17,-9.136564080648349e-17,4.5163700381683233e-17,6.899016575656985e-17,-6.228736293615894e-17,1.509042736632894e-16,-1.2780150693052755e-16,1.9176500429116524e-17,1.3727634762818588e-16,9.756458425911774e-18,-2.2317772866348032e-17,2.77840375344442e-17,-1.19653383883185e-16,-1.7546812038905156e-17,-2.6507967808465097e-17,2.2078661783247095e-17,8.789033849725964e-17,-1.0111893659810273e-16,1.0418005607971048e-17,-8.633476546927857e-18,6.659414408852378e-17,-1.2427818758386538e-16,-2.8604996738024706e-17,6.895555069205493e-18,1.0078347112893788e-16,-4.1411308592449516e-17,3.1252173442976216e-17
136.36363636363635,-1.518296592549413e-16,3.818629788763732e-18,6.054806991901324e-17,1.1337533281424249e-17,8.141273087178226e-17,-7.717066339847165e-17,-1.3577653204715513e-16,-1.689740365530291e-17,-1.529337990038891e-16,6.858842810933682e-17,1.0583733306139093e-16,3.0901958972066575e-17,-4.032059449453691e-18,-3.7248297007608134e-17,3.006525707155538e-17,5.829859712723821e-17,-1.331117097216418e-16,5.966910954185533e-17,4.85696409597844e-17,-2.0153902234182914e-16,7.460139544304175e-17,-1.1159068664967029e-17,-1.0162560481409926e-16,7.485569956579719e-18,-2.137818975553656e-17,1.189458266242462e-16,-1.279306484700191e-17,1.6359000218644433e-17,4.206799909936354e-17,4.323714322177468e-18,7.320553463697135e-17,6.266854891723566e-17,-1.4912352617504609e-16,-1.2325351856124636e-16,4.14267177725656e-17,-8.594806632003867e-17,-1.2728553121193008e-16,-3.852548299691884e-17,6.47650798707021e-17,2.478418918174315e-17,2.4693147705729945e-17,-1.1617680541863005e-16
141.4141414141414,-1.518296591683425e-16,3.8186297876069326e-18,6.054806988468384e-17,1.1337533276109157e-17,8.141273082414757e-17,-7.717066335732459e-17,-1.3577653196686879e-16,-1.68974036447496e-17,-1.5293379891218587e-16,6.858842806668059e-17,1.0583733300273918e-16,3.090195895399184e-17,-4.032059443496884e-18,-3.724829698569223e-17,3.0065257054018545e-17,5.82985970956091e-17,-1.331117096444826e-16,5.966910950664949e-17,4.856964093368195e-17,-2.0153902222508126e-16,7.460139540160464e-17,-1.115906865676554e-17,-1.0162560475643667e-16,7.485569951951826e-18,-2.1378189744107507e-17,1.1894582655877887e-16,-1.2793064841162623e-17,1.6359000208646453e-17,4.206799907653793e-17,4.32371431824408e-18,7.320553459407393e-17,6.266854888311737e-17,-1.4912352608716094e-16,-1.232535184871476e-16,4.142671774625244e-17,-8.594806626974452e-17,-1.272855311399181e-16,-3.852548297817333e-17,6.476507983196463e-17,2.4784189167138202e-17,2.4693147691146206e-17,-1.1617680534983208e-16
146.46464646464645,-1.5182965908174377e-16,3.818629786450133e-18,6.054806985035445e-17,1.1337533270794066e-17,8.141273077651287e-17,-7.717066331617754e-17,-1.357765318865824e-16,-1.689740363419628e-17,-1.5293379882048263e-16,6.858842802402436e-17,1.0583733294408741e-16,3.0901958935917116e-17,-4.032059437540077e-18,-3.7248296963776317e-17,3.0065257036481724e-17,5.829859706398e-17,-1.3311170956732342e-16,5.966910947144366e-17,4.8569640907579495e-17,-2.0153902210833337e-16,7.460139536016754e-17,-1.1159068648564053e-17,-1.0162560469877406e-16,7.485569947323937e-18,-2.137818973267845e-17,1.1894582649331158e-16,-1.2793064835323337e-17,1.6359000198648476e-17,4.206799905371233e-17,4.3237143143106935e-18,7.320553455117654e-17,6.266854884899907e-17,-1.4912352599927577e-16,-1.2325351841304883e-16,4.142671771993929e-17,-8.59480662194504e-17,-1.272855310679061e-16,-3.8525482959427815e-17,6.476507979322717e-17,2.4784189152533253e-17,2.4693147676562463e-17,-1.1617680528103414e-16
151.5151515151515,-1.5182965899514502e-16,3.818629785293334e-18,6.054806981602507e-17,1.1337533265478976e-17,8.141273072887817e-17,-7.71706632750305e-17,-1.35776531806296e-16,-1.689740362364297e-17,-1.529337987287794e-16,6.858842798136815e-17,1.0583733288543566e-16,3.090195891784239e-17,-4.03205943158327e-18,-3.724829694186041e-17,3.0065257018944896e-17,5.829859703235092e-17,-1.3311170949016425e-16,5.966910943623782e-17,4.856964088147703e-17,-2.015390219915855e-16,7.460139531873045e-17,-1.1159068640362563e-17,-1.0162560464111147e-16,7.485569942696046e-18,-2.1378189721249393e-17,1.1894582642784428e-16,-1.279306482948405e-17,1.6359000188650502e-17,4.206799903088672e-17,4.323714310377307e-18,7.320553450827915e-17,6.266854881488078e-17,-1.491235259113906e-16,-1.2325351833895009e-16,4.1426717693626126e-17,-8.594806616915625e-17,-1.272855309958941e-16,-3.852548294068231e-17,6.476507975448971e-17,2.47841891379283e-17,2.4693147661978724e-17,-1.1617680521223618e-16
156.56565656565655,-1.5182965890854628e-16,3.818629784136534e-18,6.054806978169568e-17,1.1337533260163887e-17,8.141273068124349e-17,-7.717066323388346e-17,-1.3577653172600963e-16,-1.689740361308966e-17,-1.5293379863707617e-16,6.858842793871194e-17,1.058373328267839e-16,3.0901958899767664e-17,-4.0320594256264635e-18,-3.724829691994451e-17,3.006525700140807e-17,5.829859700072181e-17,-1.331117094130051e-16,5.9669109401032e-17,4.8569640855374584e-17,-2.0153902187483766e-16,7.460139527729337e-17,-1.1159068632161075e-17,-1.0162560458344888e-16,7.485569938068155e-18,-2.1378189709820343e-17,1.1894582636237699e-16,-1.2793064823644765e-17,1.6359000178652522e-17,4.2067999008061123e-17,4.323714306443919e-18,7.320553446538175e-17,6.26685487807625e-17,-1.4912352582350546e-16,-1.2325351826485132e-16,4.142671766731298e-17,-8.594806611886212e-17,-1.2728553092388215e-16,-3.85254829219368e-17,6.476507971575227e-17,2.4784189123323354e-17,2.4693147647394985e-17,-1.1617680514343826e-16
161.6161616161616,-1.518296588219475e-16,3.818629782979734e-18,6.054806974736628e-17,1.1337533254848795e-17,8.141273063360878e-17,-7.717066319273641e-17,-1.3577653164572322e-16,-1.6897403602536345e-17,-1.5293379854537294e-16,6.85884278960557e-17,1.0583733276813214e-16,3.090195888169293e-17,-4.032059419669656e-18,-3.7248296898028594e-17,3.006525698387124e-17,5.829859696909272e-17,-1.3311170933584594e-16,5.966910936582617e-17,4.8569640829272126e-17,-2.015390217580898e-16,7.460139523585627e-17,-1.1159068623959589e-17,-1.0162560452578629e-16,7.485569933440264e-18,-2.1378189698391283e-17,1.1894582629690967e-16,-1.2793064817805478e-17,1.6359000168654546e-17,4.2067998985235513e-17,4.3237143025105315e-18,7.320553442248435e-17,6.26685487466442e-17,-1.4912352573562031e-16,-1.2325351819075258e-16,4.142671764099982e-17,-8.594806606856796e-17,-1.2728553085187014e-16,-3.852548290319129e-17,6.476507967701482e-17,2.4784189108718402e-17,2.4693147632811236e-17,-1.1617680507464027e-16
166.66666666666666,-1.5182965873534874e-16,3.818629781822934e-18,6.054806971303689e-17,1.1337533249533703e-17,8.141273058597409e-17,-7.717066315158937e-17,-1.3577653156543685e-16,-1.6897403591983035e-17,-1.5293379845366968e-16,6.858842785339948e-17,1.058373327094804e-16,3.0901958863618205e-17,-4.032059413712849e-18,-3.7248296876112694e-17,3.006525696633441e-17,5.829859693746361e-17,-1.3311170925868674e-16,5.966910933062033e-17,4.856964080316967e-17,-2.015390216413419e-16,7.460139519441918e-17,-1.1159068615758098e-17,-1.0162560446812368e-16,7.485569928812373e-18,-2.1378189686962226e-17,1.1894582623144237e-16,-1.279306481196619e-17,1.6359000158656566e-17,4.2067998962409897e-17,4.323714298577144e-18,7.320553437958694e-17,6.266854871252592e-17,-1.4912352564773512e-16,-1.232535181166538e-16,4.142671761468667e-17,-8.594806601827382e-17,-1.2728553077985816e-16,-3.852548288444577e-17,6.476507963827737e-17,2.4784189094113456e-17,2.4693147618227494e-17,-1.1617680500584233e-16
171.7171717171717,-1.5182965864874998e-16,3.8186297806661345e-18,6.054806967870749e-17,1.1337533244218614e-17,8.14127305383394e-17,-7.717066311044232e-17,-1.3577653148515043e-16,-1.6897403581429718e-17,-1.5293379836196648e-16,6.858842781074325e-17,1.0583733265082861e-16,3.0901958845543473e-17,-4.032059407756042e-18,-3.7248296854196776e-17,3.0065256948797585e-17,5.829859690583451e-17,-1.3311170918152757e-16,5.966910929541449e-17,4.8569640777067203e-17,-2.0153902152459402e-16,7.460139515298207e-17,-1.1159068607556609e-17,-1.0162560441046109e-16,7.485569924184482e-18,-2.137818967553317e-17,1.1894582616597505e-16,-1.2793064806126902e-17,1.6359000148658586e-17,4.206799893958429e-17,4.323714294643756e-18,7.320553433668956e-17,6.266854867840762e-17,-1.4912352555984998e-16,-1.2325351804255505e-16,4.1426717588373506e-17,-8.594806596797966e-17,-1.2728553070784618e-16,-3.852548286570026e-17,6.47650795995399e-17,2.4784189079508504e-17,2.469314760364375e-17,-1.161768049370444e-16
176.76767676767676,-1.5182965856215122e-16,3.818629779509335e-18,6.05480696443781e-17,1.1337533238903523e-17,8.141273049070469e-17,-7.717066306929529e-17,-1.3577653140486406e-16,-1.6897403570876405e-17,-1.5293379827026322e-16,6.858842776808703e-17,1.0583733259217687e-16,3.0901958827468747e-17,-4.032059401799235e-18,-3.7248296832280877e-17,3.0065256931260757e-17,5.829859687420541e-17,-1.3311170910436837e-16,5.966910926020866e-17,4.8569640750964745e-17,-2.0153902140784618e-16,7.460139511154498e-17,-1.115906859935512e-17,-1.0162560435279849e-16,7.48556991955659e-18,-2.1378189664104112e-17,1.1894582610050773e-16,-1.279306480028762e-17,1.635900013866061e-17,4.206799891675869e-17,4.323714290710369e-18,7.320553429379214e-17,6.266854864428934e-17,-1.491235254719648e-16,-1.232535179684563e-16,4.1426717562060355e-17,-8.594806591768554e-17,-1.2728553063583418e-16,-3.8525482846954745e-17,6.476507956080244e-17,2.4784189064903554e-17,2.4693147589060012e-17,-1.1617680486824643e-16
181.8181818181818,-1.5182965847555246e-16,3.818629778352535e-18,6.05480696100487e-17,1.1337533233588431e-17,8.141273044306999e-17,-7.717066302814824e-17,-1.3577653132457767e-16,-1.689740356032309e-17,-1.5293379817856002e-16,6.858842772543079e-17,1.058373325335251e-16,3.0901958809394015e-17,-4.032059395842428e-18,-3.724829681036497e-17,3.006525691372393e-17,5.829859684257631e-17,-1.3311170902720922e-16,5.966910922500282e-17,4.8569640724862287e-17,-2.015390212910983e-16,7.460139507010788e-17,-1.1159068591153633e-17,-1.0162560429513588e-16,7.485569914928698e-18,-2.137818965267506e-17,1.1894582603504043e-16,-1.2793064794448332e-17,1.635900012866263e-17,4.2067998893933085e-17,4.323714286776981e-18,7.320553425089476e-17,6.266854861017105e-17,-1.4912352538407964e-16,-1.2325351789435752e-16,4.1426717535747196e-17,-8.594806586739139e-17,-1.272855305638222e-16,-3.8525482828209235e-17,6.476507952206499e-17,2.4784189050298605e-17,2.4693147574476266e-17,-1.1617680479944846e-16
186.86868686868686,-1.5182965838895368e-16,3.818629777195735e-18,6.05480695757193e-17,1.133753322827334e-17,8.14127303954353e-17,-7.717066298700118e-17,-1.3577653124429133e-16,-1.6897403549769778e-17,-1.5293379808685676e-16,6.858842768277457e-17,1.0583733247487334e-16,3.090195879131929e-17,-4.032059389885621e-18,-3.724829678844906e-17,3.0065256896187095e-17,5.82985968109472e-17,-1.3311170895005002e-16,5.966910918979698e-17,4.8569640698759835e-17,-2.0153902117435043e-16,7.460139502867078e-17,-1.1159068582952146e-17,-1.016256042374733e-16,7.485569910300807e-18,-2.1378189641246e-17,1.1894582596957311e-16,-1.2793064788609042e-17,1.6359000118664652e-17,4.2067998871107475e-17,4.3237142828435936e-18,7.320553420799735e-17,6.266854857605275e-17,-1.491235252961945e-16,-1.2325351782025876e-16,4.1426717509434045e-17,-8.594806581709724e-17,-1.272855304918102e-16,-3.8525482809463724e-17,6.476507948332753e-17,2.4784189035693653e-17,2.469314755989252e-17,-1.1617680473065052e-16
191.91919191919192,-1.5182965830235492e-16,3.818629776038935e-18,6.05480695413899e-17,1.133753322295825e-17,8.141273034780059e-17,-7.717066294585413e-17,-1.357765311640049e-16,-1.689740353921646e-17,-1.5293379799515353e-16,6.858842764011833e-17,1.0583733241622156e-16,3.0901958773244556e-17,-4.032059383928813e-18,-3.7248296766533154e-17,3.0065256878650273e-17,5.82985967793181e-17,-1.3311170887289087e-16,5.966910915459115e-17,4.8569640672657376e-17,-2.015390210576026e-16,7.460139498723368e-17,-1.1159068574750655e-17,-1.0162560417981068e-16,7.485569905672918e-18,-2.1378189629816945e-17,1.1894582590410582e-16,-1.2793064782769757e-17,1.6359000108666672e-17,4.2067998848281877e-17,4.323714278910207e-18,7.320553416509997e-17,6.266854854193445e-17,-1.491235252083093e-16,-1.2325351774616002e-16,4.142671748312088e-17,-8.59480657668031e-17,-1.272855304197982e-16,-3.8525482790718213e-17,6.476507944459007e-17,2.4784189021088704e-17,2.469314754530878e-17,-1.1617680466185256e-16
196.96969696969697,-1.5182965821575619e-16,3.8186297748821355e-18,6.054806950706052e-17,1.133753321764316e-17,8.14127303001659e-17,-7.717066290470709e-17,-1.3577653108371852e-16,-1.689740352866315e-17,-1.529337979034503e-16,6.858842759746211e-17,1.0583733235756983e-16,3.0901958755169836e-17,-4.0320593779720064e-18,-3.724829674461724e-17,3.006525686111344e-17,5.8298596747689e-17,-1.3311170879573172e-16,5.966910911938533e-17,4.856964064655492e-17,-2.015390209408547e-16,7.460139494579659e-17,-1.1159068566549167e-17,-1.0162560412214809e-16,7.485569901045027e-18,-2.1378189618387885e-17,1.1894582583863852e-16,-1.279306477693047e-17,1.6359000098668692e-17,4.206799882545626e-17,4.323714274976819e-18,7.320553412220256e-17,6.266854850781618e-17,-1.4912352512042415e-16,-1.2325351767206125e-16,4.142671745680772e-17,-8.594806571650896e-17,-1.272855303477862e-16,-3.8525482771972697e-17,6.476507940585262e-17,2.478418900648375e-17,2.4693147530725036e-17,-1.1617680459305462e-16
202.02020202020202,-1.5182965812915738e-16,3.818629773725336e-18,6.054806947273111e-17,1.1337533212328069e-17,8.14127302525312e-17,-7.717066286356005e-17,-1.357765310034321e-16,-1.6897403518109838e-17,-1.5293379781174707e-16,6.858842755480589e-17,1.0583733229891806e-16,3.09019587370951e-17,-4.0320593720152e-18,-3.724829672270133e-17,3.006525684357661e-17,5.82985967160599e-17,-1.3311170871857252e-16,5.966910908417949e-17,4.856964062045246e-17,-2.015390208241068e-16,7.460139490435948e-17,-1.1159068558347676e-17,-1.0162560406448549e-16,7.485569896417134e-18,-2.1378189606958828e-17,1.189458257731712e-16,-1.2793064771091184e-17,1.6359000088670715e-17,4.206799880263065e-17,4.3237142710434316e-18,7.320553407930515e-17,6.266854847369787e-17,-1.4912352503253899e-16,-1.232535175979625e-16,4.142671743049457e-17,-8.594806566621481e-17,-1.2728553027577422e-16,-3.852548275322718e-17,6.476507936711516e-17,2.4784188991878805e-17,2.4693147516141297e-17,-1.1617680452425663e-16
207.07070707070704,-9.839535162797857e-17,-2.975351867786193e-17,7.04080811060912e-18,-1.1262807256658366e-17,2.954470662547011e-17,-7.855707418119747e-17,-1.4696753134103864e-16,-6.146978949537355e-17,-8.709868992507717e-17,-7.939649689252002e-17,8.042903127017827e-17,1.0171976299761122e-17,-2.7939195151528095e-17,-5.738404336315217e-17,3.271689669273346e-17,1.6507264688848535e-17,-9.429223748861256e-17,7.049266731279186e-17,3.208878621197494e-17,-9.461324537830004e-17,4.737562215678816e-17,-4.5142117609106957e-17,-2.790430627932693e-17,8.103155839070541e-17,-1.0236695263494404e-17,-2.845118672088786e-17,-9.074235915330433e-18,-4.355656969176199e-17,-7.899307653741906e-18,-1.054257376437246e-18,3.7695054777149985e-17,1.168687233198146e-16,-6.269267490729879e-17,-9.976361340942362e-18,-3.4350943188040213e-17,7.861767639690688e-18,-8.044552280316563e-17,1.2830116291854798e-18,6.264808523944241e-17,9.798256414258396e-17,1.1670968179680277e-17,1.2108833468250789e-17
212.1212121212121,-1.5182965800526404e-16,3.8186297725463846e-18,6.054806942371312e-17,1.1337533205260732e-17,8.141273018382301e-17,-7.717066280602981e-17,-1.3577653088724398e-16,-1.6897403502584846e-17,-1.529337976784651e-16,6.858842749213124e-17,1.0583733221580652e-16,3.09019587110269e-17,-4.032059361788327e-18,-3.72482966910345e-17,3.006525681830625e-17,5.829859667156575e-17,-1.3311170860760757e-16,5.966910903326536e-17,4.8569640583854596e-17,-2.0153902065624288e-16,7.460139484559599e-17,-1.1159068545757968e-17,-1.0162560398213042e-16,7.485569889629148e-18,-2.1378189590964045e-17,1.1894582568061709e-16,-1.2793064763416538e-17,1.6359000074055936e-17,4.206799877051972e-17,4.32371426473213e-18,7.320553401740063e-17,6.266854842564408e-17,-1.4912352490548606e-16,-1.2325351749018155e-16,4.1426717391597947e-17,-8.594806559366801e-17,-1.2728553017302349e-16,-3.8525482727913533e-17,6.476507931085713e-17,2.4784188970765538e-17,2.4693147495044053e-17,-1.1617680442464877e-16
217.17171717171715,-1.518296579186653e-16,3.8186297713895855e-18,6.054806938938373e-17,1.1337533199945641e-17,8.141273013618833e-17,-7.717066276488276e-17,-1.3577653080695761e-16,-1.6897403492031532e-17,-1.5293379758676186e-16,6.858842744947502e-17,1.0583733215715476e-16,3.090195869295217e-17,-4.03205935583152e-18,-3.724829666911859e-17,3.0065256800769414e-17,5.829859663993666e-17,-1.3311170853044842e-16,5.966910899805953e-17,4.856964055775214e-17,-2.0153902053949504e-16,7.460139480415889e-17,-1.1159068537556477e-17,-1.0162560392446782e-16,7.485569885001258e-18,-2.1378189579534994e-17,1.189458256151498e-16,-1.2793064757577251e-17,1.6359000064057956e-17,4.206799874769412e-17,4.323714260798743e-18,7.320553397450322e-17,6.26685483915258e-17,-1.4912352481760094e-16,-1.232535174160828e-16,4.142671736528478e-17,-8.594806554337387e-17,-1.2728553010101148e-16,-3.8525482709168016e-17,6.476507927211968e-17,2.478418895616059e-17,2.4693147480460314e-17,-1.1617680435585083e-16
222.2222222222222,-1.5182965783206652e-16,3.818629770232786e-18,6.054806935505434e-17,1.133753319463055e-17,8.141273008855363e-17,-7.717066272373573e-17,-1.3577653072667125e-16,-1.6897403481478216e-17,-1.5293379749505863e-16,6.858842740681881e-17,1.05837332098503e-16,3.0901958674877447e-17,-4.032059349874714e-18,-3.724829664720269e-17,3.006525678323259e-17,5.829859660830755e-17,-1.3311170845328922e-16,5.96691089628537e-17,4.8569640531649685e-17,-2.0153902042274718e-16,7.46013947627218e-17,-1.115906852935499e-17,-1.0162560386680522e-16,7.485569880373367e-18,-2.1378189568105934e-17,1.1894582554968252e-16,-1.2793064751737964e-17,1.635900005405998e-17,4.206799872486852e-17,4.323714256865355e-18,7.320553393160583e-17,6.26685483574075e-17,-1.4912352472971577e-16,-1.2325351734198403e-16,4.1426717338971637e-17,-8.594806549307973e-17,-1.2728553002899947e-16,-3.8525482690422506e-17,6.476507923338222e-17,2.478418894155564e-17,2.4693147465876568e-17,-1.1617680428705286e-16
227.27272727272725,-1.5182965774546778e-16,3.818629769075986e-18,6.054806932072495e-17,1.133753318931546e-17,8.141273004091893e-17,-7.717066268258869e-17,-1.3577653064638483e-16,-1.689740347092491e-17,-1.529337974033554e-16,6.85884273641626e-17,1.0583733203985127e-16,3.090195865680272e-17,-4.0320593439179065e-18,-3.724829662528678e-17,3.0065256765695764e-17,5.829859657667847e-17,-1.331117083761301e-16,5.966910892764787e-17,4.856964050554723e-17,-2.0153902030599931e-16,7.460139472128472e-17,-1.1159068521153501e-17,-1.0162560380914263e-16,7.485569875745476e-18,-2.137818955667688e-17,1.1894582548421523e-16,-1.279306474589868e-17,1.6359000044062e-17,4.2067998702042916e-17,4.323714252931968e-18,7.320553388870843e-17,6.266854832328922e-17,-1.4912352464183063e-16,-1.2325351726788529e-16,4.1426717312658485e-17,-8.594806544278559e-17,-1.2728552995698752e-16,-3.8525482671677e-17,6.476507919464478e-17,2.4784188926950693e-17,2.4693147451292832e-17,-1.1617680421825492e-16
232.3232323232323,-1.51829657658869e-16,3.818629767919186e-18,6.054806928639556e-17,1.133753318400037e-17,8.141272999328424e-17,-7.717066264144163e-17,-1.3577653056609846e-16,-1.6897403460371595e-17,-1.5293379731165217e-16,6.858842732150636e-17,1.0583733198119951e-16,3.0901958638727994e-17,-4.0320593379611e-18,-3.724829660337087e-17,3.0065256748158936e-17,5.829859654504937e-17,-1.3311170829897092e-16,5.966910889244205e-17,4.856964047944477e-17,-2.0153902018925147e-16,7.460139467984761e-17,-1.1159068512952013e-17,-1.0162560375148004e-16,7.485569871117587e-18,-2.1378189545247823e-17,1.1894582541874788e-16,-1.2793064740059394e-17,1.6359000034064022e-17,4.206799867921731e-17,4.323714248998581e-18,7.320553384581104e-17,6.266854828917093e-17,-1.4912352455394546e-16,-1.2325351719378652e-16,4.142671728634533e-17,-8.594806539249144e-17,-1.2728552988497554e-16,-3.8525482652931485e-17,6.476507915590732e-17,2.4784188912345744e-17,2.4693147436709086e-17,-1.1617680414945696e-16
237.37373737373736,-1.5182965757227027e-16,3.818629766762387e-18,6.054806925206616e-17,1.1337533178685279e-17,8.141272994564956e-17,-7.717066260029459e-17,-1.357765304858121e-16,-1.689740344981828e-17,-1.5293379721994896e-16,6.858842727885014e-17,1.0583733192254774e-16,3.090195862065326e-17,-4.0320593320042926e-18,-3.7248296581454965e-17,3.006525673062211e-17,5.829859651342027e-17,-1.3311170822181172e-16,5.966910885723621e-17,4.856964045334231e-17,-2.015390200725036e-16,7.460139463841052e-17,-1.1159068504750527e-17,-1.0162560369381745e-16,7.485569866489694e-18,-2.1378189533818766e-17,1.1894582535328059e-16,-1.2793064734220107e-17,1.6359000024066048e-17,4.2067998656391696e-17,4.3237142450651935e-18,7.320553380291365e-17,6.266854825505264e-17,-1.4912352446606029e-16,-1.2325351711968776e-16,4.142671726003217e-17,-8.594806534219731e-17,-1.2728552981296353e-16,-3.8525482634185974e-17,6.476507911716986e-17,2.4784188897740795e-17,2.4693147422125347e-17,-1.1617680408065902e-16
242.4242424242424,-1.518296574856715e-16,3.818629765605587e-18,6.054806921773678e-17,1.133753317337019e-17,8.141272989801487e-17,-7.717066255914755e-17,-1.3577653040552573e-16,-1.6897403439264972e-17,-1.5293379712824573e-16,6.858842723619391e-17,1.0583733186389598e-16,3.090195860257854e-17,-4.032059326047486e-18,-3.7248296559539066e-17,3.006525671308528e-17,5.829859648179116e-17,-1.3311170814465254e-16,5.966910882203038e-17,4.856964042723986e-17,-2.0153901995575575e-16,7.460139459697342e-17,-1.1159068496549037e-17,-1.0162560363615485e-16,7.485569861861803e-18,-2.1378189522389713e-17,1.1894582528781332e-16,-1.2793064728380822e-17,1.6359000014068068e-17,4.206799863356609e-17,4.323714241131807e-18,7.320553376001623e-17,6.266854822093437e-17,-1.4912352437817514e-16,-1.2325351704558902e-16,4.1426717233719017e-17,-8.594806529190316e-17,-1.2728552974095157e-16,-3.852548261544047e-17,6.476507907843242e-17,2.4784188883135845e-17,2.4693147407541604e-17,-1.1617680401186108e-16
247.47474747474746,-1.5182965739907275e-16,3.8186297644487875e-18,6.054806918340738e-17,1.1337533168055098e-17,8.141272985038017e-17,-7.717066251800051e-17,-1.357765303252393e-16,-1.6897403428711652e-17,-1.529337970365425e-16,6.858842719353769e-17,1.0583733180524423e-16,3.0901958584503804e-17,-4.032059320090679e-18,-3.7248296537623154e-17,3.006525669554845e-17,5.829859645016207e-17,-1.3311170806749337e-16,5.966910878682454e-17,4.85696404011374e-17,-2.0153901983900788e-16,7.460139455553633e-17,-1.115906848834755e-17,-1.0162560357849225e-16,7.485569857233912e-18,-2.1378189510960656e-17,1.18945825222346e-16,-1.2793064722541533e-17,1.6359000004070088e-17,4.206799861074049e-17,4.323714237198418e-18,7.320553371711886e-17,6.266854818681606e-17,-1.4912352429028997e-16,-1.2325351697149027e-16,4.1426717207405865e-17,-8.594806524160901e-17,-1.2728552966893957e-16,-3.852548259669495e-17,6.476507903969496e-17,2.4784188868530893e-17,2.4693147392957862e-17,-1.161768039430631e-16
252.5252525252525,-1.51829657312474e-16,3.818629763291988e-18,6.054806914907799e-17,1.1337533162740007e-17,8.141272980274546e-17,-7.717066247685346e-17,-1.3577653024495294e-16,-1.6897403418158342e-17,-1.5293379694483925e-16,6.858842715088145e-17,1.0583733174659245e-16,3.0901958566429084e-17,-4.032059314133871e-18,-3.724829651570725e-17,3.0065256678011625e-17,5.829859641853296e-17,-1.331117079903342e-16,5.966910875161871e-17,4.856964037503494e-17,-2.0153901972226e-16,7.460139451409923e-17,-1.115906848014606e-17,-1.0162560352082966e-16,7.485569852606023e-18,-2.1378189499531596e-17,1.1894582515687868e-16,-1.2793064716702247e-17,1.635899999407211e-17,4.2067998587914884e-17,4.3237142332650315e-18,7.320553367422143e-17,6.266854815269776e-17,-1.4912352420240483e-16,-1.2325351689739149e-16,4.142671718109271e-17,-8.594806519131489e-17,-1.2728552959692759e-16,-3.8525482577949436e-17,6.476507900095752e-17,2.4784188853925947e-17,2.4693147378374113e-17,-1.1617680387426515e-16
