time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,population_site_6,population_site_7,coherence_l1_norm,qfi,etr
139.27855711422845,0.938093262637797,0.033564914074322605,0.0025556546883811772,0.0009222604500462488,0.003182314512396626,0.013145686351762062,0.008535907285294197,1.2125957834490158,0.18858909592243056,0.0025556546883811772
140.28056112224448,0.9372426570216226,0.03400702714063932,0.0026091076059946063,0.0009351438890521775,0.0032297208461430976,0.013313848651243859,0.008662494845304208,1.222174142593171,0.18861130208413282,0.0026091076059946063
141.2825651302605,0.9363870875519085,0.03445119253896846,0.0026633829529047587,0.0009480981953702072,0.0032774777139125103,0.013482665811441797,0.008790095235493933,1.2317588939307362,0.188633822104111,0.0026633829529047587
142.28456913827654,0.9355265753309012,0.03489738988529003,0.0027184885906128063,0.0009611225891766042,0.0033255841143967468,0.01365212857657228,0.008918710913050312,1.2413498710810007,0.18865665809210166,0.0027184885906128063
143.28657314629257,0.9346611415362813,0.035345598748169366,0.0027744323836764342,0.0009742162779540946,0.003374039003075973,0.013822227696557238,0.009048344354285512,1.2509469066122412,0.1886798121475153,0.0027744323836764342
144.2885771543086,0.9337908074202511,0.035795798650174966,0.0028312221986904326,0.000987378456537409,0.003422841291832535,0.013992953927965714,0.009178998054547848,1.2605498320521047,0.18870328636261322,0.0028312221986904326
145.29058116232463,0.9329155943086238,0.03624796906929566,0.002888865903263517,0.0010006083071646685,0.003471989848573506,0.014164298034949096,0.009310674528129958,1.2701584778981234,0.18872708284157177,0.002888865903263517
146.29258517034066,0.9320355235999108,0.03670208944035708,0.002947371364991483,0.0010139049995346661,0.003521483496862098,0.014336250790169772,0.009443376308174224,1.2797726736283754,0.1887512036679148,0.002947371364991483
147.2945891783567,0.9311506167644096,0.037158139156437314,0.0030067464504267604,0.0010272676908700785,0.003571321015558013,0.014508802975723122,0.009577105946575331,1.2893922477122903,0.18877565093390372,0.0030067464504267604
148.29659318637272,0.9302608953432879,0.037616097570281365,0.0030669990240444435,0.0010406955259866539,0.003621501138466875,0.01468194538405266,0.009711866013880051,1.2990170276215889,0.18880042672067932,0.0030669990240444435
149.29859719438875,0.9293663809476704,0.03807594399571479,0.0031281369472049066,0.0010541876373684148,0.003672022553998883,0.01485566881885817,0.009847659099184157,1.3086468398413633,0.18882553311414838,0.0031281369472049066
150.3006012024048,0.9284670952577224,0.038537657709055685,0.00319016807711304,0.0010677431452489105,0.003722883904836785,0.015029964095996709,0.009984487810026461,1.3182815098812926,0.18885097219068578,0.00319016807711304
151.30260521042084,0.9275630600217318,0.039001217950525774,0.003253100265774259,0.0010813611576985557,0.0037740837876133206,0.015204822044376315,0.010122354772279922,1.327920862286995,0.18887674602269466,0.003253100265774259
152.30460921843687,0.9266542970551949,0.03946660392565929,0.0033169413589472932,0.0010950407707181035,0.0038256207525982325,0.015380233506842372,0.010261262630039847,1.3375647206515129,0.1889028566921102,0.0033169413589472932
153.3066132264529,0.9257408282398963,0.039933794806710735,0.0033816991950939216,0.0011087810683382594,0.003877493303394976,0.015556189341056277,0.010401214045509184,1.3472129076269312,0.18892930626021504,0.0033816991950939216
